lyrics,letras_url
Bocão era um empresário,https://www.letras.mus.br/rasta-chinela/1377285/
Mais sabido ninguém viu,https://www.letras.mus.br/rasta-chinela/1377285/
Montou uma grande empresa,https://www.letras.mus.br/rasta-chinela/1377285/
Aqui em nosso Brasil,https://www.letras.mus.br/rasta-chinela/1377285/
Roupas para o verão,https://www.letras.mus.br/rasta-chinela/1377285/
E também roupas de frio,https://www.letras.mus.br/rasta-chinela/1377285/
Contratou a mulherada,https://www.letras.mus.br/rasta-chinela/1377285/
Pagamento das coitadas até hoje ninguém viu,https://www.letras.mus.br/rasta-chinela/1377285/
O povo tá comentando,https://www.letras.mus.br/rasta-chinela/1377285/
Que ele vai se dar mal,https://www.letras.mus.br/rasta-chinela/1377285/
Mulherada que ele deve,https://www.letras.mus.br/rasta-chinela/1377285/
Vai meter o Bocão no pau,https://www.letras.mus.br/rasta-chinela/1377285/
Se o Bocão está devendo,https://www.letras.mus.br/rasta-chinela/1377285/
Um dinheiro pra você,https://www.letras.mus.br/rasta-chinela/1377285/
Fica esperto é agora,https://www.letras.mus.br/rasta-chinela/1377285/
A hora de receber,https://www.letras.mus.br/rasta-chinela/1377285/
O Bocão tá vindo aí,https://www.letras.mus.br/rasta-chinela/1377285/
Uma chance melhor não tem,https://www.letras.mus.br/rasta-chinela/1377285/
Se ele pintar na parada,https://www.letras.mus.br/rasta-chinela/1377285/
Se junte com a mulherada,https://www.letras.mus.br/rasta-chinela/1377285/
E põe o Bocão no pau também,https://www.letras.mus.br/rasta-chinela/1377285/
O povo tá comentando,https://www.letras.mus.br/rasta-chinela/1377285/
Que ele vai se dar mal,https://www.letras.mus.br/rasta-chinela/1377285/
Mulherada que ele deve,https://www.letras.mus.br/rasta-chinela/1377285/
Vai meter o Bocão no pau,https://www.letras.mus.br/rasta-chinela/1377285/
