lyrics,letras_url
Não era pra você se apaixonar,https://www.letras.mus.br/rasta-chinela/1567054/
Era só pra gente ficar,https://www.letras.mus.br/rasta-chinela/1567054/
Eu te avisei!,https://www.letras.mus.br/rasta-chinela/1567054/
Meu bem eu te avisei,https://www.letras.mus.br/rasta-chinela/1567054/
Você sabia que eu era assim,https://www.letras.mus.br/rasta-chinela/1567054/
Paixão de uma noite que logo tem fim,https://www.letras.mus.br/rasta-chinela/1567054/
Eu te falei meu bem eu te falei,https://www.letras.mus.br/rasta-chinela/1567054/
Não vai ser tão fácil assim,https://www.letras.mus.br/rasta-chinela/1567054/
Você me ter nas mãos,https://www.letras.mus.br/rasta-chinela/1567054/
Logo você que era acostumada,https://www.letras.mus.br/rasta-chinela/1567054/
A brincar com outro coração,https://www.letras.mus.br/rasta-chinela/1567054/
Não venha me perguntar,https://www.letras.mus.br/rasta-chinela/1567054/
Qual a melhor saída,https://www.letras.mus.br/rasta-chinela/1567054/
Eu sofri muito por amor,https://www.letras.mus.br/rasta-chinela/1567054/
Agora eu vou curtir a vida,https://www.letras.mus.br/rasta-chinela/1567054/
"Chora, me liga, implora",https://www.letras.mus.br/rasta-chinela/1567054/
Meu beijo de novo,https://www.letras.mus.br/rasta-chinela/1567054/
Me pede socorro,https://www.letras.mus.br/rasta-chinela/1567054/
Quem sabe eu vou te salvar,https://www.letras.mus.br/rasta-chinela/1567054/
"Chora, me liga, implora",https://www.letras.mus.br/rasta-chinela/1567054/
Pelo meu amor,https://www.letras.mus.br/rasta-chinela/1567054/
Pede por favor,https://www.letras.mus.br/rasta-chinela/1567054/
Quem sabe um dia eu volto a te procurar,https://www.letras.mus.br/rasta-chinela/1567054/
Não era pra você se apaixonar,https://www.letras.mus.br/rasta-chinela/1567054/
Era só pra gente ficar,https://www.letras.mus.br/rasta-chinela/1567054/
Eu te avisei!,https://www.letras.mus.br/rasta-chinela/1567054/
Meu bem eu te avisei,https://www.letras.mus.br/rasta-chinela/1567054/
Você sabia que eu era assim,https://www.letras.mus.br/rasta-chinela/1567054/
Paixão de uma noite que logo tem fim,https://www.letras.mus.br/rasta-chinela/1567054/
Eu te falei meu bem eu te falei,https://www.letras.mus.br/rasta-chinela/1567054/
Não vai ser tão fácil assim,https://www.letras.mus.br/rasta-chinela/1567054/
Você me ter nas mãos,https://www.letras.mus.br/rasta-chinela/1567054/
Logo você que era acostumada,https://www.letras.mus.br/rasta-chinela/1567054/
A brincar com outro coração,https://www.letras.mus.br/rasta-chinela/1567054/
Não venha me perguntar,https://www.letras.mus.br/rasta-chinela/1567054/
Qual a melhor saída,https://www.letras.mus.br/rasta-chinela/1567054/
Eu sofri muito por amor,https://www.letras.mus.br/rasta-chinela/1567054/
Agora eu vou curtir a vida,https://www.letras.mus.br/rasta-chinela/1567054/
"Chora, me liga, implora",https://www.letras.mus.br/rasta-chinela/1567054/
Meu beijo de novo,https://www.letras.mus.br/rasta-chinela/1567054/
Me pede socorro,https://www.letras.mus.br/rasta-chinela/1567054/
Quem sabe eu vou te salvar,https://www.letras.mus.br/rasta-chinela/1567054/
"Chora, me liga, implora",https://www.letras.mus.br/rasta-chinela/1567054/
Pelo meu amor,https://www.letras.mus.br/rasta-chinela/1567054/
Pede por favor,https://www.letras.mus.br/rasta-chinela/1567054/
Quem sabe um dia eu volto a te procurar,https://www.letras.mus.br/rasta-chinela/1567054/
