lyrics,letras_url
Saia dessa paranóia,https://www.letras.mus.br/rasta-chinela/1567058/
De dizer que tenho outra,https://www.letras.mus.br/rasta-chinela/1567058/
Porque assim você vai ficar louca,https://www.letras.mus.br/rasta-chinela/1567058/
É uma barra o teu ciúme possessivo,https://www.letras.mus.br/rasta-chinela/1567058/
Nunca põe fé naquilo que eu digo,https://www.letras.mus.br/rasta-chinela/1567058/
Me liga toda hora pra saber,https://www.letras.mus.br/rasta-chinela/1567058/
Com quem é que eu estou,https://www.letras.mus.br/rasta-chinela/1567058/
No futebol com os amigos,https://www.letras.mus.br/rasta-chinela/1567058/
Ou em qualquer lugar que eu vou,https://www.letras.mus.br/rasta-chinela/1567058/
Ciumenta,https://www.letras.mus.br/rasta-chinela/1567058/
Para de ser tão ciumenta,https://www.letras.mus.br/rasta-chinela/1567058/
Desse jeito nenhum homem te aguenta,https://www.letras.mus.br/rasta-chinela/1567058/
Para eu já não sei o que fazer,https://www.letras.mus.br/rasta-chinela/1567058/
Ciumenta,https://www.letras.mus.br/rasta-chinela/1567058/
Para de ser tão ciumenta,https://www.letras.mus.br/rasta-chinela/1567058/
Desse jeito nenhum homem te aguenta,https://www.letras.mus.br/rasta-chinela/1567058/
Se liga ou você vai me perder,https://www.letras.mus.br/rasta-chinela/1567058/
Saia dessa paranóia,https://www.letras.mus.br/rasta-chinela/1567058/
De dizer que tenho outra,https://www.letras.mus.br/rasta-chinela/1567058/
Porque assim você vai ficar louca,https://www.letras.mus.br/rasta-chinela/1567058/
É uma barra o teu ciúme possessivo,https://www.letras.mus.br/rasta-chinela/1567058/
Nunca põe fé naquilo que eu digo,https://www.letras.mus.br/rasta-chinela/1567058/
Me liga toda hora pra saber,https://www.letras.mus.br/rasta-chinela/1567058/
Com quem é que eu estou,https://www.letras.mus.br/rasta-chinela/1567058/
No futebol com os amigos,https://www.letras.mus.br/rasta-chinela/1567058/
Ou em qualquer lugar que eu vou,https://www.letras.mus.br/rasta-chinela/1567058/
Ciumenta,https://www.letras.mus.br/rasta-chinela/1567058/
Para de ser tão ciumenta,https://www.letras.mus.br/rasta-chinela/1567058/
Desse jeito nenhum homem te aguenta,https://www.letras.mus.br/rasta-chinela/1567058/
Para eu já não sei o que fazer,https://www.letras.mus.br/rasta-chinela/1567058/
Ciumenta,https://www.letras.mus.br/rasta-chinela/1567058/
Para de ser tão ciumenta,https://www.letras.mus.br/rasta-chinela/1567058/
Desse jeito nenhum homem te aguenta,https://www.letras.mus.br/rasta-chinela/1567058/
Se liga ou você vai me perder,https://www.letras.mus.br/rasta-chinela/1567058/
Ciumenta,https://www.letras.mus.br/rasta-chinela/1567058/
Para de ser tão ciumenta,https://www.letras.mus.br/rasta-chinela/1567058/
Desse jeito nenhum homem te aguenta,https://www.letras.mus.br/rasta-chinela/1567058/
Se liga ou você vai me perder,https://www.letras.mus.br/rasta-chinela/1567058/
