lyrics,letras_url
"Tão só e apaixonado, apaixonado por teu sol",https://www.letras.mus.br/rasta-chinela/1248278/
"E com apenas um cantinho, um pedacinho dessa luz",https://www.letras.mus.br/rasta-chinela/1248278/
"Eu chegaria ao céu, ou voltaria ao chão",https://www.letras.mus.br/rasta-chinela/1248278/
Por seu amor,https://www.letras.mus.br/rasta-chinela/1248278/
Eu quero.,https://www.letras.mus.br/rasta-chinela/1248278/
Um cantinho do seu coração,https://www.letras.mus.br/rasta-chinela/1248278/
Um cantinho do seu coração,https://www.letras.mus.br/rasta-chinela/1248278/
Um cantinho do seu coração,https://www.letras.mus.br/rasta-chinela/1248278/
Só um cantinho do seu coração,https://www.letras.mus.br/rasta-chinela/1248278/
"Perdi minha cabeça, querendo ter você aqui",https://www.letras.mus.br/rasta-chinela/1248278/
Não sei se disse ou não disse,https://www.letras.mus.br/rasta-chinela/1248278/
Ao meu coração não sei viver assim,https://www.letras.mus.br/rasta-chinela/1248278/
"Meu bem esqueça isso, não negue o teu sorriso",https://www.letras.mus.br/rasta-chinela/1248278/
Me dê seu amor,https://www.letras.mus.br/rasta-chinela/1248278/
