lyrics,letras_url
Por que será? por que será?,https://www.letras.mus.br/rasta-chinela/1252706/
Que essa saudade insiste tanto em me fazer lembrar,https://www.letras.mus.br/rasta-chinela/1252706/
E o quê que há? o quê que há?,https://www.letras.mus.br/rasta-chinela/1252706/
Entre nós dois que nem o tempo consegue apagar,https://www.letras.mus.br/rasta-chinela/1252706/
Coração que bate forte,https://www.letras.mus.br/rasta-chinela/1252706/
Quando a gente ainda se vê,https://www.letras.mus.br/rasta-chinela/1252706/
Pois você ainda me quer e eu também quero você,https://www.letras.mus.br/rasta-chinela/1252706/
Mais orgulho me comanda,https://www.letras.mus.br/rasta-chinela/1252706/
E é só pura insensatez,https://www.letras.mus.br/rasta-chinela/1252706/
"Vou embora e sozinho, vou chorar mais uma vez",https://www.letras.mus.br/rasta-chinela/1252706/
[refrão]:,https://www.letras.mus.br/rasta-chinela/1252706/
"Tem metade de mim, pedindo pra pôr um fim",https://www.letras.mus.br/rasta-chinela/1252706/
E te arrancar de vez da minha memória,https://www.letras.mus.br/rasta-chinela/1252706/
"E a outra metade, é só saudade",https://www.letras.mus.br/rasta-chinela/1252706/
Do nosso caso que não teve fim,https://www.letras.mus.br/rasta-chinela/1252706/
"Pois eu não sou nada sem você, e você sem mim",https://www.letras.mus.br/rasta-chinela/1252706/
