lyrics,letras_url
"Quando você disse: nunca mais,",https://www.letras.mus.br/rasta-chinela/1227798/
"Não ligue mais, melhor assim...",https://www.letras.mus.br/rasta-chinela/1227798/
Não era bem o que eu queria ouvir,https://www.letras.mus.br/rasta-chinela/1227798/
"E me disse decidido, saia da minha vida",https://www.letras.mus.br/rasta-chinela/1227798/
"Que aquilo era loucura, era absurdo",https://www.letras.mus.br/rasta-chinela/1227798/
E mais uma vez você ligou,https://www.letras.mus.br/rasta-chinela/1227798/
"Dias depois, me procurou",https://www.letras.mus.br/rasta-chinela/1227798/
"Com a voz suave, quase que formal",https://www.letras.mus.br/rasta-chinela/1227798/
E disse que não era bem assim,https://www.letras.mus.br/rasta-chinela/1227798/
Não necessariamente o fim,https://www.letras.mus.br/rasta-chinela/1227798/
De uma coisa tão bonita e casual,https://www.letras.mus.br/rasta-chinela/1227798/
De repente as coisas mudam de lugar,https://www.letras.mus.br/rasta-chinela/1227798/
E quem perdeu pode ganhar,https://www.letras.mus.br/rasta-chinela/1227798/
Teu silêncio preso na minha garganta,https://www.letras.mus.br/rasta-chinela/1227798/
E o medo da verdade!,https://www.letras.mus.br/rasta-chinela/1227798/
"Eu sei que eu, eu queria estar contigo",https://www.letras.mus.br/rasta-chinela/1227798/
"Mas sei que não, sei que não é permitido",https://www.letras.mus.br/rasta-chinela/1227798/
"Talvez se nós, se nós tivéssemos fugido",https://www.letras.mus.br/rasta-chinela/1227798/
"E ouvido a voz desse desconhecido,",https://www.letras.mus.br/rasta-chinela/1227798/
"O amor, o amor, o amor, o amor, uh!",https://www.letras.mus.br/rasta-chinela/1227798/
"Essa voz que chega devagar, pra perturbar, pra",https://www.letras.mus.br/rasta-chinela/1227798/
enlouquecer,https://www.letras.mus.br/rasta-chinela/1227798/
"Dizendo pra eu pular de olhos fechados,",https://www.letras.mus.br/rasta-chinela/1227798/
"Essa voz que chega a debochar do meu pavor,",https://www.letras.mus.br/rasta-chinela/1227798/
"Mas ao pular, eu me vejo ganhar asas e voar,",https://www.letras.mus.br/rasta-chinela/1227798/
De repente as coisas mudam de lugar,https://www.letras.mus.br/rasta-chinela/1227798/
E quem perdeu pode ganhar,https://www.letras.mus.br/rasta-chinela/1227798/
"Minha amiga, minha namorada",https://www.letras.mus.br/rasta-chinela/1227798/
Quando é que eu posso te encontrar,https://www.letras.mus.br/rasta-chinela/1227798/
"Eu sei que eu, ah! eu queria estar contigo",https://www.letras.mus.br/rasta-chinela/1227798/
"Mas sei que não, sei que não é permitido",https://www.letras.mus.br/rasta-chinela/1227798/
"Talvez se nós, se nós tivéssemos fugido",https://www.letras.mus.br/rasta-chinela/1227798/
"E ouvido a voz desse desconhecido,",https://www.letras.mus.br/rasta-chinela/1227798/
Eu sei que eu! eu queria estar contigo,https://www.letras.mus.br/rasta-chinela/1227798/
"Mas sei que não, sei que não é permitido",https://www.letras.mus.br/rasta-chinela/1227798/
Talvez se nós tivéssemos fugido...,https://www.letras.mus.br/rasta-chinela/1227798/
"O amor, o amor, o amor, o amor, uh!",https://www.letras.mus.br/rasta-chinela/1227798/
