lyrics,letras_url
"Um Novo Dia, Vira, Um Novo Dia Vira,",https://www.letras.mus.br/rasta-chinela/1105773/
"Ja faz tempo espero aqui,",https://www.letras.mus.br/rasta-chinela/1105773/
"meu amor retornar,",https://www.letras.mus.br/rasta-chinela/1105773/
"eu estou esperando voce,",https://www.letras.mus.br/rasta-chinela/1105773/
"amor não deixe eu chorar,",https://www.letras.mus.br/rasta-chinela/1105773/
"quase o mundo caiu sobre mim,",https://www.letras.mus.br/rasta-chinela/1105773/
"noite e dia espero voce,",https://www.letras.mus.br/rasta-chinela/1105773/
"minhas lagrimas cairam no chão ,",https://www.letras.mus.br/rasta-chinela/1105773/
milagres vem que aconteceu,https://www.letras.mus.br/rasta-chinela/1105773/
outro me quis botou o mundo aos meus pes,https://www.letras.mus.br/rasta-chinela/1105773/
"me amava e quis me fazer feliz,",https://www.letras.mus.br/rasta-chinela/1105773/
mas eu estava esperando o meu grande amor,https://www.letras.mus.br/rasta-chinela/1105773/
"e agora eu vejo uma luz no ceu,",https://www.letras.mus.br/rasta-chinela/1105773/
"não da pra acreditar mas e vc, (mas e vc)",https://www.letras.mus.br/rasta-chinela/1105773/
entre as nuvens um anjo se molha na chuva um carinho deixar......,https://www.letras.mus.br/rasta-chinela/1105773/
"Um Novo Dia, Vira, Um Novo Dia Vira,",https://www.letras.mus.br/rasta-chinela/1105773/
"onde era escuro esta claro,",https://www.letras.mus.br/rasta-chinela/1105773/
"minha tristeza acabou,a",https://www.letras.mus.br/rasta-chinela/1105773/
"achei minhas forças em teus braços,",https://www.letras.mus.br/rasta-chinela/1105773/
vc e meu grande amor,https://www.letras.mus.br/rasta-chinela/1105773/
outro me quis botou o mundo aos meus pes,https://www.letras.mus.br/rasta-chinela/1105773/
"me amava e quis me fazer feliz,",https://www.letras.mus.br/rasta-chinela/1105773/
mas eu estava esperando o meu grande amor,https://www.letras.mus.br/rasta-chinela/1105773/
"e agora eu vejo uma luz no ceu,n",https://www.letras.mus.br/rasta-chinela/1105773/
"não da pra acreditar mas e vc, mas e vc",https://www.letras.mus.br/rasta-chinela/1105773/
entre as nuvens um anjo se molha na chuva um carinho deixar......,https://www.letras.mus.br/rasta-chinela/1105773/
e agora eu vejo uma luz no ceu,https://www.letras.mus.br/rasta-chinela/1105773/
"não da pra acreditar mas e vc, mas e vc",https://www.letras.mus.br/rasta-chinela/1105773/
entre as nuvens um anjo se molha na chuva um carinho deixar......,https://www.letras.mus.br/rasta-chinela/1105773/
"Um Novo Dia, Vira, Um Novo Dia Vira, Um Novo Dia, Vira, Um Novo Dia Vira, Um Novo Dia,",https://www.letras.mus.br/rasta-chinela/1105773/
