lyrics,letras_url
Sempre viajo numa canção,https://www.letras.mus.br/rasta-chinela/1227793/
"Numa emoção, não sei qual o meu destino",https://www.letras.mus.br/rasta-chinela/1227793/
Pede passagem meu coração,https://www.letras.mus.br/rasta-chinela/1227793/
Sem direção,https://www.letras.mus.br/rasta-chinela/1227793/
E assim vou no trem da ilusão,https://www.letras.mus.br/rasta-chinela/1227793/
Que já não quer,https://www.letras.mus.br/rasta-chinela/1227793/
mais ver estrelas,https://www.letras.mus.br/rasta-chinela/1227793/
porque quer voar,https://www.letras.mus.br/rasta-chinela/1227793/
e sabe que pra se achar,https://www.letras.mus.br/rasta-chinela/1227793/
é preciso sonhar,https://www.letras.mus.br/rasta-chinela/1227793/
Será que o meu destino,https://www.letras.mus.br/rasta-chinela/1227793/
é te amar,https://www.letras.mus.br/rasta-chinela/1227793/
ou será viajar,https://www.letras.mus.br/rasta-chinela/1227793/
nas palavras de amor,https://www.letras.mus.br/rasta-chinela/1227793/
que eu cantar,https://www.letras.mus.br/rasta-chinela/1227793/
Será que minha vida,https://www.letras.mus.br/rasta-chinela/1227793/
é você,https://www.letras.mus.br/rasta-chinela/1227793/
ou que pra me encontrar,https://www.letras.mus.br/rasta-chinela/1227793/
tenho que te perder,https://www.letras.mus.br/rasta-chinela/1227793/
Nesse horizonte,https://www.letras.mus.br/rasta-chinela/1227793/
blues sobre blues,https://www.letras.mus.br/rasta-chinela/1227793/
Tudo seduz,https://www.letras.mus.br/rasta-chinela/1227793/
nem sei qual o meu destino,https://www.letras.mus.br/rasta-chinela/1227793/
Pede passagem meu coração,https://www.letras.mus.br/rasta-chinela/1227793/
outra paixão,https://www.letras.mus.br/rasta-chinela/1227793/
e assim dividida que eu vou,https://www.letras.mus.br/rasta-chinela/1227793/
Entre viver pra você,https://www.letras.mus.br/rasta-chinela/1227793/
Vou te deixar pra viver,https://www.letras.mus.br/rasta-chinela/1227793/
Porque pro corpo gostar,https://www.letras.mus.br/rasta-chinela/1227793/
Basta agente sonhar,https://www.letras.mus.br/rasta-chinela/1227793/
Será que o meu destino,https://www.letras.mus.br/rasta-chinela/1227793/
é te amar,https://www.letras.mus.br/rasta-chinela/1227793/
ou será viajar,https://www.letras.mus.br/rasta-chinela/1227793/
nas palavras de amor,https://www.letras.mus.br/rasta-chinela/1227793/
que eu cantar,https://www.letras.mus.br/rasta-chinela/1227793/
Será que minha vida,https://www.letras.mus.br/rasta-chinela/1227793/
é você,https://www.letras.mus.br/rasta-chinela/1227793/
ou que pra me encontrar,https://www.letras.mus.br/rasta-chinela/1227793/
tenho que te perder,https://www.letras.mus.br/rasta-chinela/1227793/
Nesse horizonte,https://www.letras.mus.br/rasta-chinela/1227793/
blues sobre blues,https://www.letras.mus.br/rasta-chinela/1227793/
Tudo seduz,https://www.letras.mus.br/rasta-chinela/1227793/
nem sei qual o meu destino,https://www.letras.mus.br/rasta-chinela/1227793/
Pede passagem meu coração,https://www.letras.mus.br/rasta-chinela/1227793/
outra paixão,https://www.letras.mus.br/rasta-chinela/1227793/
e assim dividida que eu vou,https://www.letras.mus.br/rasta-chinela/1227793/
entre viver pra você,https://www.letras.mus.br/rasta-chinela/1227793/
ou te deixar pra viver,https://www.letras.mus.br/rasta-chinela/1227793/
porque pro corpo gostar,https://www.letras.mus.br/rasta-chinela/1227793/
basta agente sonhar,https://www.letras.mus.br/rasta-chinela/1227793/
Será que o meu destino,https://www.letras.mus.br/rasta-chinela/1227793/
é te amar,https://www.letras.mus.br/rasta-chinela/1227793/
ou será viajar,https://www.letras.mus.br/rasta-chinela/1227793/
nas palavras de amor,https://www.letras.mus.br/rasta-chinela/1227793/
que eu cantar,https://www.letras.mus.br/rasta-chinela/1227793/
Será que minha vida,https://www.letras.mus.br/rasta-chinela/1227793/
é você,https://www.letras.mus.br/rasta-chinela/1227793/
ou que pra me encontrar,https://www.letras.mus.br/rasta-chinela/1227793/
tenho que te perder,https://www.letras.mus.br/rasta-chinela/1227793/
Será que o meu destino,https://www.letras.mus.br/rasta-chinela/1227793/
é te amar,https://www.letras.mus.br/rasta-chinela/1227793/
ou será viajar,https://www.letras.mus.br/rasta-chinela/1227793/
nas palavras de amor,https://www.letras.mus.br/rasta-chinela/1227793/
que eu cantar,https://www.letras.mus.br/rasta-chinela/1227793/
Será que minha vida,https://www.letras.mus.br/rasta-chinela/1227793/
é você,https://www.letras.mus.br/rasta-chinela/1227793/
ou que pra me encontrar,https://www.letras.mus.br/rasta-chinela/1227793/
tenho que te perder,https://www.letras.mus.br/rasta-chinela/1227793/
