lyrics,letras_url
Para começar um beijo,https://www.letras.mus.br/rasta-chinela/620958/
Ele vai pra sempre te amar,https://www.letras.mus.br/rasta-chinela/620958/
É assim que vai ser,https://www.letras.mus.br/rasta-chinela/620958/
Sei que ele está por aí,https://www.letras.mus.br/rasta-chinela/620958/
Esperando eu aparecer,https://www.letras.mus.br/rasta-chinela/620958/
Louco pra me conhecer iê iê êêê,https://www.letras.mus.br/rasta-chinela/620958/
(Refrão),https://www.letras.mus.br/rasta-chinela/620958/
O seu nome eu não sei,https://www.letras.mus.br/rasta-chinela/620958/
Eu me lembro que eu sonhei,https://www.letras.mus.br/rasta-chinela/620958/
E acordei pensando em você,https://www.letras.mus.br/rasta-chinela/620958/
Eu nem sei o que é paixão,https://www.letras.mus.br/rasta-chinela/620958/
Perguntei pro coração,https://www.letras.mus.br/rasta-chinela/620958/
E ele disse que é pra eu ter calma,https://www.letras.mus.br/rasta-chinela/620958/
Um dia virá,https://www.letras.mus.br/rasta-chinela/620958/
Meu primeiro amor,https://www.letras.mus.br/rasta-chinela/620958/
Escrevi no meu diário,https://www.letras.mus.br/rasta-chinela/620958/
Meus segredos só pra você,https://www.letras.mus.br/rasta-chinela/620958/
Só você pode ler,https://www.letras.mus.br/rasta-chinela/620958/
Será que você já anda,https://www.letras.mus.br/rasta-chinela/620958/
Entre os meus amigos e eu nem vi,https://www.letras.mus.br/rasta-chinela/620958/
Que você já está aqui iê iê êêê,https://www.letras.mus.br/rasta-chinela/620958/
(Refrão),https://www.letras.mus.br/rasta-chinela/620958/
Sei que você está ai,https://www.letras.mus.br/rasta-chinela/620958/
Em algum lugar,https://www.letras.mus.br/rasta-chinela/620958/
Estarei aqui,https://www.letras.mus.br/rasta-chinela/620958/
Quando você chegar,https://www.letras.mus.br/rasta-chinela/620958/
O seu nome eu não sei,https://www.letras.mus.br/rasta-chinela/620958/
Eu me lembro que eu sonhei,https://www.letras.mus.br/rasta-chinela/620958/
E acordei pensando em você,https://www.letras.mus.br/rasta-chinela/620958/
Eu nem sei o que é paixão,https://www.letras.mus.br/rasta-chinela/620958/
Perguntei pro coração,https://www.letras.mus.br/rasta-chinela/620958/
E ele disse que é pra eu ter calma,https://www.letras.mus.br/rasta-chinela/620958/
Um dia virá,https://www.letras.mus.br/rasta-chinela/620958/
Meu primeiro amor (3x),https://www.letras.mus.br/rasta-chinela/620958/
