lyrics,letras_url
Hoje te encontrei sem querer,https://www.letras.mus.br/rasta-chinela/1956703/
Pensei que tudo iria desabar,https://www.letras.mus.br/rasta-chinela/1956703/
Lembrei de quando fiquei sem você,https://www.letras.mus.br/rasta-chinela/1956703/
Pra aquele mundo não quero voltar,https://www.letras.mus.br/rasta-chinela/1956703/
Mas veja só o que aconteceu,https://www.letras.mus.br/rasta-chinela/1956703/
Seu mundo se distanciou do meu,https://www.letras.mus.br/rasta-chinela/1956703/
E agora que quase me acostumei,https://www.letras.mus.br/rasta-chinela/1956703/
Você de repente apareceu,https://www.letras.mus.br/rasta-chinela/1956703/
Querendo me propor uma nova chance,https://www.letras.mus.br/rasta-chinela/1956703/
Querendo reviver nosso romance,https://www.letras.mus.br/rasta-chinela/1956703/
Mas só eu sei o que eu passei em vão,https://www.letras.mus.br/rasta-chinela/1956703/
Chegou a hora da revanche então,https://www.letras.mus.br/rasta-chinela/1956703/
Esqueça vá procurar seu caminho,https://www.letras.mus.br/rasta-chinela/1956703/
Que hoje eu to bem melhor sozinho,https://www.letras.mus.br/rasta-chinela/1956703/
Cansei de me iludir e ser usado,https://www.letras.mus.br/rasta-chinela/1956703/
Só lembre do que foi bom do passado,https://www.letras.mus.br/rasta-chinela/1956703/
E quando a saudade lhe doer,https://www.letras.mus.br/rasta-chinela/1956703/
Recorde o quanto que me fez sofrer,https://www.letras.mus.br/rasta-chinela/1956703/
Ai quem sabe um dia possa dar valor,https://www.letras.mus.br/rasta-chinela/1956703/
A quem um dia realmente lhe amou,https://www.letras.mus.br/rasta-chinela/1956703/
Hoje te encontrei sem querer,https://www.letras.mus.br/rasta-chinela/1956703/
Pensei que tudo iria desabar,https://www.letras.mus.br/rasta-chinela/1956703/
Lembrei de quando fiquei sem você,https://www.letras.mus.br/rasta-chinela/1956703/
Pra aquele mundo não quero voltar,https://www.letras.mus.br/rasta-chinela/1956703/
Mas veja só o que aconteceu,https://www.letras.mus.br/rasta-chinela/1956703/
Seu mundo se distanciou do meu,https://www.letras.mus.br/rasta-chinela/1956703/
E agora que quase me acostumei,https://www.letras.mus.br/rasta-chinela/1956703/
Você de repente apareceu,https://www.letras.mus.br/rasta-chinela/1956703/
Querendo me propor uma nova chance,https://www.letras.mus.br/rasta-chinela/1956703/
Querendo reviver nosso romance,https://www.letras.mus.br/rasta-chinela/1956703/
Mas só eu sei o que eu passei em vão,https://www.letras.mus.br/rasta-chinela/1956703/
Chegou a hora da revanche então,https://www.letras.mus.br/rasta-chinela/1956703/
Esqueça vá procurar seu caminho,https://www.letras.mus.br/rasta-chinela/1956703/
Que hoje eu to bem melhor sozinho,https://www.letras.mus.br/rasta-chinela/1956703/
Cansei de me iludir e ser usado,https://www.letras.mus.br/rasta-chinela/1956703/
Só lembre do que foi bom do passado,https://www.letras.mus.br/rasta-chinela/1956703/
E quando a saudade lhe doer,https://www.letras.mus.br/rasta-chinela/1956703/
Recorde o quanto que me fez sofrer,https://www.letras.mus.br/rasta-chinela/1956703/
Ai quem sabe um dia possa dar valor,https://www.letras.mus.br/rasta-chinela/1956703/
A quem um dia realmente lhe amou,https://www.letras.mus.br/rasta-chinela/1956703/
E quantas vezes que apertou o coração,https://www.letras.mus.br/rasta-chinela/1956703/
Vendo suas fotos jogadas no chão,https://www.letras.mus.br/rasta-chinela/1956703/
Mas aprendi que o verdadeiro amor,https://www.letras.mus.br/rasta-chinela/1956703/
É o amor sem sofrimento...,https://www.letras.mus.br/rasta-chinela/1956703/
Esqueça vá procurar seu caminho,https://www.letras.mus.br/rasta-chinela/1956703/
Que hoje eu to bem melhor sozinho,https://www.letras.mus.br/rasta-chinela/1956703/
Cansei de me iludir e ser usado,https://www.letras.mus.br/rasta-chinela/1956703/
Só lembre do que foi bom do passado,https://www.letras.mus.br/rasta-chinela/1956703/
E quando a saudade lhe doer,https://www.letras.mus.br/rasta-chinela/1956703/
Recorde o quanto que me fez sofrer,https://www.letras.mus.br/rasta-chinela/1956703/
Ai quem sabe um dia possa dar valor,https://www.letras.mus.br/rasta-chinela/1956703/
A quem um dia realmente ti amou,https://www.letras.mus.br/rasta-chinela/1956703/
"Ohouuuuuuuu amor, amor, amor, ti amouuuuuuuu",https://www.letras.mus.br/rasta-chinela/1956703/
