lyrics,letras_url
"Eu acho que estou gostando de você,",https://www.letras.mus.br/rasta-chinela/425903/
Mas você não percebe Porque,https://www.letras.mus.br/rasta-chinela/425903/
"Eu vejo o tempo passando e cada vez me apaixonando mais,",https://www.letras.mus.br/rasta-chinela/425903/
Mas você nâo percebe Porque,https://www.letras.mus.br/rasta-chinela/425903/
"Mas invente uma história, me diz qualquer coisa mas fala comigo",https://www.letras.mus.br/rasta-chinela/425903/
"Gosto de ouvir sua voz, olhatr teus olhos tâo lindos",https://www.letras.mus.br/rasta-chinela/425903/
"Se eu ganhar seu abraço, mesmo um beijo no rosto para mim era tudo, Tudo que eu mais queria, pois com você o amor me deixa mudo",https://www.letras.mus.br/rasta-chinela/425903/
Queria poder te dizer,https://www.letras.mus.br/rasta-chinela/425903/
"Te quero te amo, aonde esta você, quando eu te chamo (2x)",https://www.letras.mus.br/rasta-chinela/425903/
"Eu acho que estou gostando de você,",https://www.letras.mus.br/rasta-chinela/425903/
Mas você não percebe Porque,https://www.letras.mus.br/rasta-chinela/425903/
"Eu vejo o tempo passando e cada vez me apaixonando mais,",https://www.letras.mus.br/rasta-chinela/425903/
Mas você nâo percebe Porque,https://www.letras.mus.br/rasta-chinela/425903/
"Mas invente uma história, me diz qualquer coisa mas fala comigo",https://www.letras.mus.br/rasta-chinela/425903/
"Gosto de ouvir sua voz, olhar teus olhos tâo lindos",https://www.letras.mus.br/rasta-chinela/425903/
"Se eu ganhar seu abraço, mesmo um beijo no rosto para mim era tudo, Tudo que eu mais queria, pois com você o amor me deixa mudo",https://www.letras.mus.br/rasta-chinela/425903/
Queria poder te dizer,https://www.letras.mus.br/rasta-chinela/425903/
"Te quero te amo, aonde esta você, quando eu te chamo ( 2x)",https://www.letras.mus.br/rasta-chinela/425903/
