lyrics,letras_url
"Quem tem mulher que namora quem tem burro empacador,",https://www.letras.mus.br/rasta-chinela/1227789/
quem tem a roça no mato me chama,https://www.letras.mus.br/rasta-chinela/1227789/
que jeito eu dou.,https://www.letras.mus.br/rasta-chinela/1227789/
"Eu tiro a roça do mato sua lavoura melhora,",https://www.letras.mus.br/rasta-chinela/1227789/
"e o burro empacador eu corto ele na espora,",https://www.letras.mus.br/rasta-chinela/1227789/
e a mulher namoradeira eu passo o couro e mando embora.,https://www.letras.mus.br/rasta-chinela/1227789/
Tem prisioneiro inocente no fundo de uma prisão.,https://www.letras.mus.br/rasta-chinela/1227789/
"Tem muita sogra encrenqueira e tem violeiro embrullão,",https://www.letras.mus.br/rasta-chinela/1227789/
Pros prisioneiro inocente eu arranjo advogado,https://www.letras.mus.br/rasta-chinela/1227789/
e a sogra encrenqueira eu dou de laço dobrado,https://www.letras.mus.br/rasta-chinela/1227789/
e os violeiros embrulhão cm meus versus estão quebrados.,https://www.letras.mus.br/rasta-chinela/1227789/
Bahia deu Rui Barbosa,https://www.letras.mus.br/rasta-chinela/1227789/
Rio Grande deu Getúlio,https://www.letras.mus.br/rasta-chinela/1227789/
Em Minas deu Juscelino de São Paulo eu me orgulho.,https://www.letras.mus.br/rasta-chinela/1227789/
Baiano não nasce burro,https://www.letras.mus.br/rasta-chinela/1227789/
Gaúcho e o rei das cochilhas.,https://www.letras.mus.br/rasta-chinela/1227789/
Paulista ninguém contesta é o,https://www.letras.mus.br/rasta-chinela/1227789/
brasileiro que brilha.,https://www.letras.mus.br/rasta-chinela/1227789/
Quero ver cabra de peito pra fazer outra Brasília.,https://www.letras.mus.br/rasta-chinela/1227789/
No estado de Goiás meu pagode esta mandando.,https://www.letras.mus.br/rasta-chinela/1227789/
Basar do Valdomiro em Brasília e o soberano,https://www.letras.mus.br/rasta-chinela/1227789/
Do repique da viola balancei o chão goiano.,https://www.letras.mus.br/rasta-chinela/1227789/
Vou fazer a retirada e despedir dos paulistanos,https://www.letras.mus.br/rasta-chinela/1227789/
Adeus que eu já vou embora que Goiás ta me chamando,https://www.letras.mus.br/rasta-chinela/1227789/
