lyrics,letras_url
Ei juras de amor para que,https://www.letras.mus.br/rasta-chinela/1377284/
Você não me engana mais,https://www.letras.mus.br/rasta-chinela/1377284/
Me anulei por você,https://www.letras.mus.br/rasta-chinela/1377284/
Só pra ter desilusão,https://www.letras.mus.br/rasta-chinela/1377284/
Você pode ate chorar,https://www.letras.mus.br/rasta-chinela/1377284/
De joelhos me implorar,https://www.letras.mus.br/rasta-chinela/1377284/
Que eu não vou voltar atrás,https://www.letras.mus.br/rasta-chinela/1377284/
Na minha decisão,https://www.letras.mus.br/rasta-chinela/1377284/
Eu sempre fui tão fiel,https://www.letras.mus.br/rasta-chinela/1377284/
Você não pensou em mim,https://www.letras.mus.br/rasta-chinela/1377284/
Me envolveu e mentiu,https://www.letras.mus.br/rasta-chinela/1377284/
Bem diante do fim,https://www.letras.mus.br/rasta-chinela/1377284/
Se recusa a entender,https://www.letras.mus.br/rasta-chinela/1377284/
Não aceita e não vê,https://www.letras.mus.br/rasta-chinela/1377284/
Que de fato acabou,https://www.letras.mus.br/rasta-chinela/1377284/
Pra mim e pra você,https://www.letras.mus.br/rasta-chinela/1377284/
Nem que o mundo acabe eu vou partir,https://www.letras.mus.br/rasta-chinela/1377284/
Pro seu próprio bem não tente me impedir,https://www.letras.mus.br/rasta-chinela/1377284/
Chega de amor unilateral,https://www.letras.mus.br/rasta-chinela/1377284/
Só vivi um sonho nunca foi real,https://www.letras.mus.br/rasta-chinela/1377284/
Nem que o mundo acabe eu vou partir,https://www.letras.mus.br/rasta-chinela/1377284/
Pro seu próprio bem não tente me impedir,https://www.letras.mus.br/rasta-chinela/1377284/
Você só me deu a desilusão,https://www.letras.mus.br/rasta-chinela/1377284/
Agora eu te dou a solidão,https://www.letras.mus.br/rasta-chinela/1377284/
