lyrics,letras_url
Está fazendo tanto tempo que eu não te vejo,https://www.letras.mus.br/rasta-chinela/1005909/
Você não imagina como eu ando triste,https://www.letras.mus.br/rasta-chinela/1005909/
Mas qualquer um dia desses a gente se encontra,https://www.letras.mus.br/rasta-chinela/1005909/
Pra falar do passado e do que ainda existe,https://www.letras.mus.br/rasta-chinela/1005909/
Que saudade de você!,https://www.letras.mus.br/rasta-chinela/1005909/
Que saudade de você!,https://www.letras.mus.br/rasta-chinela/1005909/
Às vezes eu me lembro das coisas que a gente fazia,https://www.letras.mus.br/rasta-chinela/1005909/
Nosso amor era grande e existia um caminho,https://www.letras.mus.br/rasta-chinela/1005909/
"Num dia sem dizer a razão, você foi embora",https://www.letras.mus.br/rasta-chinela/1005909/
"Não quis nem saber, eu fiquei tão sozinho",https://www.letras.mus.br/rasta-chinela/1005909/
Que saudade de você!,https://www.letras.mus.br/rasta-chinela/1005909/
Que saudade de você!,https://www.letras.mus.br/rasta-chinela/1005909/
Mas ainda resta esperança de você voltar,https://www.letras.mus.br/rasta-chinela/1005909/
"""Que isso aconteça"" eu vivo pedindo",https://www.letras.mus.br/rasta-chinela/1005909/
Quero nesse dia esquecer esse tempo sofrido,https://www.letras.mus.br/rasta-chinela/1005909/
"Mostrar meu sorriso, ver você sorrindo",https://www.letras.mus.br/rasta-chinela/1005909/
Que saudade de você!,https://www.letras.mus.br/rasta-chinela/1005909/
Que saudade de você!,https://www.letras.mus.br/rasta-chinela/1005909/
Que saudade de você!,https://www.letras.mus.br/rasta-chinela/1005909/
Que saudade de você!,https://www.letras.mus.br/rasta-chinela/1005909/
