lyrics,letras_url
Recordações não param de atormentar minha cabeça,https://www.letras.mus.br/rasta-chinela/1284285/
"Com o que passou nossa história,fica na minha memória",https://www.letras.mus.br/rasta-chinela/1284285/
Como um filme que marcou e me faz questionar,https://www.letras.mus.br/rasta-chinela/1284285/
Se tudo o que nós vivemos juntos acabou...,https://www.letras.mus.br/rasta-chinela/1284285/
você foi embora mas deixou uma saudade,https://www.letras.mus.br/rasta-chinela/1284285/
E com ela a solidão que me apavora,https://www.letras.mus.br/rasta-chinela/1284285/
Que maltrata e machuca o meu coração,https://www.letras.mus.br/rasta-chinela/1284285/
Que sofre por não ter a felicidade que está,https://www.letras.mus.br/rasta-chinela/1284285/
Em suas mãos e quanto tempo mais,https://www.letras.mus.br/rasta-chinela/1284285/
Você vai demorar pra refletir,https://www.letras.mus.br/rasta-chinela/1284285/
Sobre a nossa relação o teu silêncio traz,https://www.letras.mus.br/rasta-chinela/1284285/
O desespero e eu já não aguento,https://www.letras.mus.br/rasta-chinela/1284285/
Essa tua indecisão eu preciso,https://www.letras.mus.br/rasta-chinela/1284285/
Dar um tempo pro meu coração,https://www.letras.mus.br/rasta-chinela/1284285/
Já chorei pra valer,https://www.letras.mus.br/rasta-chinela/1284285/
Só pensando em você,https://www.letras.mus.br/rasta-chinela/1284285/
É inútil tentar,https://www.letras.mus.br/rasta-chinela/1284285/
Te esquecer,https://www.letras.mus.br/rasta-chinela/1284285/
Posso até disfarçar,https://www.letras.mus.br/rasta-chinela/1284285/
Que deixei de te amar,https://www.letras.mus.br/rasta-chinela/1284285/
Só que a minha vida Não tem graça sem você,https://www.letras.mus.br/rasta-chinela/1284285/
cade você,https://www.letras.mus.br/rasta-chinela/1284285/
