lyrics,letras_url
"Você não vale nada,",https://www.letras.mus.br/rasta-chinela/958296/
Mas eu gosto de você!,https://www.letras.mus.br/rasta-chinela/958296/
"Você não vale nada,",https://www.letras.mus.br/rasta-chinela/958296/
Mas eu gosto de você!,https://www.letras.mus.br/rasta-chinela/958296/
Tudo que eu queria,https://www.letras.mus.br/rasta-chinela/958296/
Era saber porquê?!?,https://www.letras.mus.br/rasta-chinela/958296/
Tudo que eu queria,https://www.letras.mus.br/rasta-chinela/958296/
Era saber porquê?!?,https://www.letras.mus.br/rasta-chinela/958296/
"Você brincou comigo,",https://www.letras.mus.br/rasta-chinela/958296/
Bagunçou a minha vida.,https://www.letras.mus.br/rasta-chinela/958296/
E esse meu sofrimento,https://www.letras.mus.br/rasta-chinela/958296/
Não tem explicação.,https://www.letras.mus.br/rasta-chinela/958296/
Já fiz de quase tudo tentando te esqueçer.,https://www.letras.mus.br/rasta-chinela/958296/
Vendo a hora morrer,https://www.letras.mus.br/rasta-chinela/958296/
Não posso me acabar na mão.,https://www.letras.mus.br/rasta-chinela/958296/
"Seu sangue é de barata,",https://www.letras.mus.br/rasta-chinela/958296/
A boca é de vampiro.,https://www.letras.mus.br/rasta-chinela/958296/
Um dia eu lhe tiro,https://www.letras.mus.br/rasta-chinela/958296/
De vez meu coração.,https://www.letras.mus.br/rasta-chinela/958296/
Aí não mais te quero,https://www.letras.mus.br/rasta-chinela/958296/
Amor não dê ouvidos,https://www.letras.mus.br/rasta-chinela/958296/
Por favor me perdoa,https://www.letras.mus.br/rasta-chinela/958296/
Tô morrendo de paixão...,https://www.letras.mus.br/rasta-chinela/958296/
Eu quero ver você sofrer,https://www.letras.mus.br/rasta-chinela/958296/
Só pra deixar de ser ruim,https://www.letras.mus.br/rasta-chinela/958296/
"Eu vou fazer você chorar, se humilhar",https://www.letras.mus.br/rasta-chinela/958296/
Ficar correndo atras de mim....(2x),https://www.letras.mus.br/rasta-chinela/958296/
"Você não vale nada,",https://www.letras.mus.br/rasta-chinela/958296/
Mas eu gosto de você!,https://www.letras.mus.br/rasta-chinela/958296/
"Você não vale nada,",https://www.letras.mus.br/rasta-chinela/958296/
Mas eu gosto de você!,https://www.letras.mus.br/rasta-chinela/958296/
Tudo que eu queria,https://www.letras.mus.br/rasta-chinela/958296/
Era saber porquê?!?,https://www.letras.mus.br/rasta-chinela/958296/
Tudo que eu queria,https://www.letras.mus.br/rasta-chinela/958296/
Era saber porquê?!?,https://www.letras.mus.br/rasta-chinela/958296/
