lyrics,letras_url
Mais uma noite que vem,https://www.letras.mus.br/rasta-chinela/258438/
E eu aqui sem ninguém,https://www.letras.mus.br/rasta-chinela/258438/
O coração no sufoco,https://www.letras.mus.br/rasta-chinela/258438/
De amor quase louco,https://www.letras.mus.br/rasta-chinela/258438/
Espero e ela não vem,https://www.letras.mus.br/rasta-chinela/258438/
E toda noite é assim (E toda noite é assim),https://www.letras.mus.br/rasta-chinela/258438/
Ela nem lembra de mim (Ela nem lembra de mim),https://www.letras.mus.br/rasta-chinela/258438/
"Eu sozinho nessa casa, solidão me arrasa",https://www.letras.mus.br/rasta-chinela/258438/
A vida está tão ruim,https://www.letras.mus.br/rasta-chinela/258438/
Meu coração é cigano,https://www.letras.mus.br/rasta-chinela/258438/
Mas é cigano acampado,https://www.letras.mus.br/rasta-chinela/258438/
E quando ele se apaixona,https://www.letras.mus.br/rasta-chinela/258438/
"Bate o coco, baixa a lona",https://www.letras.mus.br/rasta-chinela/258438/
E vira burro empacado,https://www.letras.mus.br/rasta-chinela/258438/
Meu coração é cigano,https://www.letras.mus.br/rasta-chinela/258438/
Mas é cigano acampado,https://www.letras.mus.br/rasta-chinela/258438/
E qualquer hora ele empaca,https://www.letras.mus.br/rasta-chinela/258438/
E chuta o pau da barraca,https://www.letras.mus.br/rasta-chinela/258438/
E deixa o coração de lado,https://www.letras.mus.br/rasta-chinela/258438/
Já pedi meu coração (Já pedi meu coração),https://www.letras.mus.br/rasta-chinela/258438/
Pra sair dessa ilusão (Pra sair dessa ilusão),https://www.letras.mus.br/rasta-chinela/258438/
Levantar acampamento,https://www.letras.mus.br/rasta-chinela/258438/
Ir a favor do vento buscar outra paixão,https://www.letras.mus.br/rasta-chinela/258438/
Mas ele insiste em bater,https://www.letras.mus.br/rasta-chinela/258438/
"(tum, tum, tum, tum, tum, tum)",https://www.letras.mus.br/rasta-chinela/258438/
Na mesma tecla e dizer (Na mesma tecla e dizer),https://www.letras.mus.br/rasta-chinela/258438/
Que ela é tudo que quer,https://www.letras.mus.br/rasta-chinela/258438/
E que sem essa mulher ele prefere morrer,https://www.letras.mus.br/rasta-chinela/258438/
Meu coração é cigano,https://www.letras.mus.br/rasta-chinela/258438/
Mas é cigano acampado,https://www.letras.mus.br/rasta-chinela/258438/
E quando ele se apaixona,https://www.letras.mus.br/rasta-chinela/258438/
"Bate o coco, baixa a lona",https://www.letras.mus.br/rasta-chinela/258438/
E vira burro empacado,https://www.letras.mus.br/rasta-chinela/258438/
Meu coração é cigano,https://www.letras.mus.br/rasta-chinela/258438/
Mas é cigano acampado,https://www.letras.mus.br/rasta-chinela/258438/
E qualquer hora ele empaca,https://www.letras.mus.br/rasta-chinela/258438/
E chuta o pau da barraca,https://www.letras.mus.br/rasta-chinela/258438/
E deixa o coração de lado,https://www.letras.mus.br/rasta-chinela/258438/
(Repetir o início da música),https://www.letras.mus.br/rasta-chinela/258438/
