lyrics,letras_url
Gostosona sai na rua assanha a rapaziada,https://www.letras.mus.br/rasta-chinela/258440/
Seu rebolado é igual uma cobra mal matada,https://www.letras.mus.br/rasta-chinela/258440/
"Ela usa saia curta, ela arrasa, ela detona",https://www.letras.mus.br/rasta-chinela/258440/
E o povo grita em coro,https://www.letras.mus.br/rasta-chinela/258440/
Ela é mesmo um tesouro,https://www.letras.mus.br/rasta-chinela/258440/
A danada é gostosona,https://www.letras.mus.br/rasta-chinela/258440/
Ela faz pobre beber,https://www.letras.mus.br/rasta-chinela/258440/
Faz rico ficar na lona,https://www.letras.mus.br/rasta-chinela/258440/
Gaiteiro ficar maluco e rasga sua sanfona,https://www.letras.mus.br/rasta-chinela/258440/
Homem sério de verdade por ela se apaixona,https://www.letras.mus.br/rasta-chinela/258440/
Também estou nesse jogo,https://www.letras.mus.br/rasta-chinela/258440/
Eu já amarrei o fogo por causa da gostosona,https://www.letras.mus.br/rasta-chinela/258440/
Mulherada lá do bairro morre de ciúmes dela,https://www.letras.mus.br/rasta-chinela/258440/
Casadas estão unidas para dar um couro nela,https://www.letras.mus.br/rasta-chinela/258440/
Eu que sou desimpedido,https://www.letras.mus.br/rasta-chinela/258440/
Meu coração tá sem dona,https://www.letras.mus.br/rasta-chinela/258440/
Eu quero é subir no trono,https://www.letras.mus.br/rasta-chinela/258440/
Tô doido pra ser o dono do corpo da gostosona,https://www.letras.mus.br/rasta-chinela/258440/
Ela faz pobre beber,https://www.letras.mus.br/rasta-chinela/258440/
Faz rico ficar na lona,https://www.letras.mus.br/rasta-chinela/258440/
Gaiteiro ficar maluco e rasga sua sanfona,https://www.letras.mus.br/rasta-chinela/258440/
Homem sério de verdade por ela se apaixona,https://www.letras.mus.br/rasta-chinela/258440/
Também estou nesse jogo,https://www.letras.mus.br/rasta-chinela/258440/
Eu já amarrei o fogo por causa da gostosona,https://www.letras.mus.br/rasta-chinela/258440/
