lyrics,letras_url
Como forte temporal,https://www.letras.mus.br/rasta-chinela/620957/
De repente sobre mim,https://www.letras.mus.br/rasta-chinela/620957/
Perigoso e fatal,https://www.letras.mus.br/rasta-chinela/620957/
Não tive como fugir 2x,https://www.letras.mus.br/rasta-chinela/620957/
O seu jogo eu joguei,https://www.letras.mus.br/rasta-chinela/620957/
Apostei e não ganhei,https://www.letras.mus.br/rasta-chinela/620957/
Me arrisquei nessa paixão,https://www.letras.mus.br/rasta-chinela/620957/
Que só feriu meu coração,https://www.letras.mus.br/rasta-chinela/620957/
Juras de amor me fez,https://www.letras.mus.br/rasta-chinela/620957/
Logo me iludi de vez,https://www.letras.mus.br/rasta-chinela/620957/
"Foi só ilusão, eu sei",https://www.letras.mus.br/rasta-chinela/620957/
E ainda não superei 2x,https://www.letras.mus.br/rasta-chinela/620957/
