lyrics,letras_url
O Que é O Que é?,https://www.letras.mus.br/rasta-chinela/1917207/
Que não é doce de coco e adoça a sua boca,https://www.letras.mus.br/rasta-chinela/1917207/
O Que é O Que é?,https://www.letras.mus.br/rasta-chinela/1917207/
"Que gruda no seu corpo, mas não é a sua roupa",https://www.letras.mus.br/rasta-chinela/1917207/
O Que é O Que é?,https://www.letras.mus.br/rasta-chinela/1917207/
"Que não pega no seu pé, mas que quer toda hora",https://www.letras.mus.br/rasta-chinela/1917207/
O Que é O Que é?,https://www.letras.mus.br/rasta-chinela/1917207/
"Não é bomba de ar, mas enche a sua bola",https://www.letras.mus.br/rasta-chinela/1917207/
Adivinha aê!,https://www.letras.mus.br/rasta-chinela/1917207/
Adivinha aê!,https://www.letras.mus.br/rasta-chinela/1917207/
Não é tão difícil acertar,https://www.letras.mus.br/rasta-chinela/1917207/
Vai ser fácil adivinhar,https://www.letras.mus.br/rasta-chinela/1917207/
Adivinha aê!,https://www.letras.mus.br/rasta-chinela/1917207/
Adivinha aê!,https://www.letras.mus.br/rasta-chinela/1917207/
Te dou um beijo se você adivinhar,https://www.letras.mus.br/rasta-chinela/1917207/
"Sou eu, sou eu, sou eu",https://www.letras.mus.br/rasta-chinela/1917207/
Que te faz amada,https://www.letras.mus.br/rasta-chinela/1917207/
"Você, você, você",https://www.letras.mus.br/rasta-chinela/1917207/
Matou a charada (4x),https://www.letras.mus.br/rasta-chinela/1917207/
