lyrics,letras_url
Não me chame não viu?,https://www.letras.mus.br/rasta-chinela/1284282/
Não me chame não que eu vou,https://www.letras.mus.br/rasta-chinela/1284282/
Não me chame não viu?,https://www.letras.mus.br/rasta-chinela/1284282/
Não me chame não que eu vou,https://www.letras.mus.br/rasta-chinela/1284282/
"Venha, venha, venha, venha, venha...",https://www.letras.mus.br/rasta-chinela/1284282/
O arrocha pra ser bom tem que ser com a rapaziada,https://www.letras.mus.br/rasta-chinela/1284282/
Que swing é esse?(Toma chinelada),https://www.letras.mus.br/rasta-chinela/1284282/
Tem que ter franguinho chame ai a mulherada,https://www.letras.mus.br/rasta-chinela/1284282/
Que swing é esse?(Toma chinelada),https://www.letras.mus.br/rasta-chinela/1284282/
Começa durante o dia e vai ate de madrugada,https://www.letras.mus.br/rasta-chinela/1284282/
Que swing é esse?(Toma chinelada),https://www.letras.mus.br/rasta-chinela/1284282/
"Nos somos os caras, e nos somos camaradas",https://www.letras.mus.br/rasta-chinela/1284282/
Que swing é esse?(Toma chinelada),https://www.letras.mus.br/rasta-chinela/1284282/
Então ...,https://www.letras.mus.br/rasta-chinela/1284282/
Não me chame não viu?,https://www.letras.mus.br/rasta-chinela/1284282/
Não me chame não que eu vou,https://www.letras.mus.br/rasta-chinela/1284282/
Não me chame não viu?,https://www.letras.mus.br/rasta-chinela/1284282/
Não me chame não que eu vou,https://www.letras.mus.br/rasta-chinela/1284282/
"Venha, venha, venha, venha, venha...",https://www.letras.mus.br/rasta-chinela/1284282/
