lyrics,letras_url
De tanto te desejar,https://www.letras.mus.br/rasta-chinela/1377283/
Acabei por te amar,https://www.letras.mus.br/rasta-chinela/1377283/
Estou querendo outra vez,https://www.letras.mus.br/rasta-chinela/1377283/
Mas você nem aí pro sentimento,https://www.letras.mus.br/rasta-chinela/1377283/
Só me quis por um momento,https://www.letras.mus.br/rasta-chinela/1377283/
Foi assim que você fez,https://www.letras.mus.br/rasta-chinela/1377283/
É bonita você sabe que é bonita,https://www.letras.mus.br/rasta-chinela/1377283/
Mas eu sei que és bandida,https://www.letras.mus.br/rasta-chinela/1377283/
Você com essa cara de santa,https://www.letras.mus.br/rasta-chinela/1377283/
Mas a falsidade é tanta,https://www.letras.mus.br/rasta-chinela/1377283/
Só eu mesmo sei dizer,https://www.letras.mus.br/rasta-chinela/1377283/
conhece toda forma de prazer,https://www.letras.mus.br/rasta-chinela/1377283/
Faz amor só por fazer,https://www.letras.mus.br/rasta-chinela/1377283/
Só eu mesmo sei dizer,https://www.letras.mus.br/rasta-chinela/1377283/
E bonita você sabe que é bonita,https://www.letras.mus.br/rasta-chinela/1377283/
Mais eu sei que és bandida,https://www.letras.mus.br/rasta-chinela/1377283/
