lyrics,letras_url
Minha mulher agora deu pra sonhar,https://www.letras.mus.br/rasta-chinela/656572/
Sonha gemendo e conversando,https://www.letras.mus.br/rasta-chinela/656572/
Noite passada choveu demais,https://www.letras.mus.br/rasta-chinela/656572/
Enquanto chovia ela dizia sonhando,https://www.letras.mus.br/rasta-chinela/656572/
"Gostoso, ah é muito gostoso",https://www.letras.mus.br/rasta-chinela/656572/
"Ah, é tão gostoso será que sou eu, eu",https://www.letras.mus.br/rasta-chinela/656572/
"Gostoso, é muito gostoso",https://www.letras.mus.br/rasta-chinela/656572/
Ela dizia nomes e nenhum momento eu ouvia o meu,https://www.letras.mus.br/rasta-chinela/656572/
"E tinha um tal de Leonardo, depois um tal de Daniel, Rio Negro e Solimões ela passou sonhar com dois como a noite em que choveu",https://www.letras.mus.br/rasta-chinela/656572/
"Tinha Chitão e Xororó, também Zezé e Luciano, KLB agora é três e eu vou contar pra vocês o trem só foi aumentando",https://www.letras.mus.br/rasta-chinela/656572/
"Gostoso, é muito gostoso",https://www.letras.mus.br/rasta-chinela/656572/
"ah, é tão gostoso será que sou eu, eu",https://www.letras.mus.br/rasta-chinela/656572/
"Gostoso, é muito gostoso",https://www.letras.mus.br/rasta-chinela/656572/
Ela dizia nomes e nenhum momento eu ouvia o meu,https://www.letras.mus.br/rasta-chinela/656572/
"Gostoso, ah é muito gostoso",https://www.letras.mus.br/rasta-chinela/656572/
"ah, é tão gostoso será que sou eu,eu",https://www.letras.mus.br/rasta-chinela/656572/
"Gostoso, é muito gostoso",https://www.letras.mus.br/rasta-chinela/656572/
Ela dizia nomes e nenhum momento eu ouvia o meu,https://www.letras.mus.br/rasta-chinela/656572/
Ela dizia nomes e nenhum momento eu ouvia o meu,https://www.letras.mus.br/rasta-chinela/656572/
