lyrics,letras_url
Como é doce o beijo quando vem da sua boca,https://www.letras.mus.br/rasta-chinela/957811/
Dá uma vontade de levar você comigo,https://www.letras.mus.br/rasta-chinela/957811/
Na verdade isso nunca aconteceu é um mundo novo que me apareceu,https://www.letras.mus.br/rasta-chinela/957811/
"Ah! Eu nem sabia que isso existia, um amor tão lindo só você e eu",https://www.letras.mus.br/rasta-chinela/957811/
"Cuida de quem, baby, te ama demais",https://www.letras.mus.br/rasta-chinela/957811/
"Dentro de mim, dentro de mim você, só você",https://www.letras.mus.br/rasta-chinela/957811/
Como é doce o beijo quando vem da sua boca,https://www.letras.mus.br/rasta-chinela/957811/
Como é doce o beijo quando vem da sua boca,https://www.letras.mus.br/rasta-chinela/957811/
Dá uma vontade de levar você comigo,https://www.letras.mus.br/rasta-chinela/957811/
Dá uma vontade de levar você comigo,https://www.letras.mus.br/rasta-chinela/957811/
Vai voltar pra casa quando eu te esperar,https://www.letras.mus.br/rasta-chinela/957811/
"Vigiar meu sono, me aconchegar",https://www.letras.mus.br/rasta-chinela/957811/
"Ser minha alegria, minha estrela guia",https://www.letras.mus.br/rasta-chinela/957811/
Chorar comigo quando eu precisar,https://www.letras.mus.br/rasta-chinela/957811/
"Cuida de quem baby, te ama demais",https://www.letras.mus.br/rasta-chinela/957811/
"Dentro de mim, dentro de mim você, só você",https://www.letras.mus.br/rasta-chinela/957811/
Como é doce o beijo quando vem da sua boca,https://www.letras.mus.br/rasta-chinela/957811/
Como é doce o beijo quando vem da sua boca,https://www.letras.mus.br/rasta-chinela/957811/
Dá uma vontade de levar você comigo,https://www.letras.mus.br/rasta-chinela/957811/
Dá uma vontade de levar você comigo,https://www.letras.mus.br/rasta-chinela/957811/
