lyrics,letras_url
Eu to sentindo no peito saudade de alguem,https://www.letras.mus.br/rasta-chinela/710372/
E saudade desse jeito nunca senti de ninguem,https://www.letras.mus.br/rasta-chinela/710372/
So sei que vivo sofrendo e ela sofre tambem...,https://www.letras.mus.br/rasta-chinela/710372/
So nao consigo entender porque que ela nao vêm,https://www.letras.mus.br/rasta-chinela/710372/
Uma saudade cigana no meu coração,https://www.letras.mus.br/rasta-chinela/710372/
Dessa vez nao tem jeito é amor é paixao,https://www.letras.mus.br/rasta-chinela/710372/
Eu to no seu destino ela no meu coração,https://www.letras.mus.br/rasta-chinela/710372/
Esse amor tava escrito na palma da mão (2x),https://www.letras.mus.br/rasta-chinela/710372/
Um amor cigano uma louca paixao (2x),https://www.letras.mus.br/rasta-chinela/710372/
Esse amor tava escrito na palma da mão (2x),https://www.letras.mus.br/rasta-chinela/710372/
