lyrics,letras_url
Só tem um jeito de você me entender,https://www.letras.mus.br/rasta-chinela/1567059/
Uma maneira que te faça enxergar,https://www.letras.mus.br/rasta-chinela/1567059/
Eu já cansei de discutir com você,https://www.letras.mus.br/rasta-chinela/1567059/
Não adianta mais falar por falar,https://www.letras.mus.br/rasta-chinela/1567059/
Há muito tempo que eu venho pensando,https://www.letras.mus.br/rasta-chinela/1567059/
Analisando nós dois,https://www.letras.mus.br/rasta-chinela/1567059/
Perdi meu tempo com você só brigando,https://www.letras.mus.br/rasta-chinela/1567059/
Não vou deixar pra depois,https://www.letras.mus.br/rasta-chinela/1567059/
"Você não vai mudar, é fácil presumir",https://www.letras.mus.br/rasta-chinela/1567059/
A sua vida de aventura dura pouco tempo,https://www.letras.mus.br/rasta-chinela/1567059/
Até se arrepender,https://www.letras.mus.br/rasta-chinela/1567059/
Depois lá vem você,https://www.letras.mus.br/rasta-chinela/1567059/
Pedindo pra voltar,https://www.letras.mus.br/rasta-chinela/1567059/
Como já fez milhões de vezes vem se lamentando,https://www.letras.mus.br/rasta-chinela/1567059/
"Sofrendo, chorando, é digno de você…",https://www.letras.mus.br/rasta-chinela/1567059/
"Não sei se dá pra ver, mas acho que eu estou mudando",https://www.letras.mus.br/rasta-chinela/1567059/
Houve um tempo em que eu não podia nem te ver,https://www.letras.mus.br/rasta-chinela/1567059/
Agora posso estar de frente à você.,https://www.letras.mus.br/rasta-chinela/1567059/
Que meu coração não sente mais nada,https://www.letras.mus.br/rasta-chinela/1567059/
"Me desculpa te falar, mas tenho que dizer",https://www.letras.mus.br/rasta-chinela/1567059/
Que hoje mesmo acreditando em você,https://www.letras.mus.br/rasta-chinela/1567059/
Você se apaixonou por mim na hora errada,https://www.letras.mus.br/rasta-chinela/1567059/
Tarde demais,https://www.letras.mus.br/rasta-chinela/1567059/
"Tchau, tchau, amor",https://www.letras.mus.br/rasta-chinela/1567059/
Tarde demais,https://www.letras.mus.br/rasta-chinela/1567059/
"Tchau, tchau, já vou",https://www.letras.mus.br/rasta-chinela/1567059/
Não volto atrás,https://www.letras.mus.br/rasta-chinela/1567059/
Só tem um jeito de você me entender,https://www.letras.mus.br/rasta-chinela/1567059/
Uma maneira que te faça enxergar,https://www.letras.mus.br/rasta-chinela/1567059/
Eu já cansei de discutir com você,https://www.letras.mus.br/rasta-chinela/1567059/
Não adianta mais falar por falar,https://www.letras.mus.br/rasta-chinela/1567059/
Há muito tempo que eu venho pensando,https://www.letras.mus.br/rasta-chinela/1567059/
Analisando nós dois,https://www.letras.mus.br/rasta-chinela/1567059/
Perdi meu tempo com você só brigando,https://www.letras.mus.br/rasta-chinela/1567059/
Não vou deixar pra depois,https://www.letras.mus.br/rasta-chinela/1567059/
"Você não vai mudar, é fácil presumir",https://www.letras.mus.br/rasta-chinela/1567059/
A sua vida de aventura dura pouco tempo,https://www.letras.mus.br/rasta-chinela/1567059/
Até se arrepender,https://www.letras.mus.br/rasta-chinela/1567059/
Depois lá vem você,https://www.letras.mus.br/rasta-chinela/1567059/
Pedindo pra voltar,https://www.letras.mus.br/rasta-chinela/1567059/
Como já fez milhões de vezes vem se lamentando,https://www.letras.mus.br/rasta-chinela/1567059/
"Sofrendo, chorando, é digno de você…",https://www.letras.mus.br/rasta-chinela/1567059/
"Não sei se dá pra ver, mas acho que eu estou mudando",https://www.letras.mus.br/rasta-chinela/1567059/
Houve um tempo em que eu não podia nem te ver,https://www.letras.mus.br/rasta-chinela/1567059/
Agora posso estar de frente à você.,https://www.letras.mus.br/rasta-chinela/1567059/
Que meu coração não sente mais nada,https://www.letras.mus.br/rasta-chinela/1567059/
"Me desculpa te falar, mas tenho que dizer",https://www.letras.mus.br/rasta-chinela/1567059/
Que hoje mesmo acreditando em você,https://www.letras.mus.br/rasta-chinela/1567059/
Você se apaixonou por mim na hora errada,https://www.letras.mus.br/rasta-chinela/1567059/
Tarde demais,https://www.letras.mus.br/rasta-chinela/1567059/
"Tchau, tchau, amor",https://www.letras.mus.br/rasta-chinela/1567059/
Tarde demais,https://www.letras.mus.br/rasta-chinela/1567059/
"Tchau, tchau, já vou",https://www.letras.mus.br/rasta-chinela/1567059/
Não volto atrás,https://www.letras.mus.br/rasta-chinela/1567059/
