lyrics,letras_url
"Sabe, já faz tempo",https://www.letras.mus.br/rasta-chinela/1567056/
Que eu queria te falar,https://www.letras.mus.br/rasta-chinela/1567056/
Das coisas que trago no peito,https://www.letras.mus.br/rasta-chinela/1567056/
"Saudade, já não sei se é",https://www.letras.mus.br/rasta-chinela/1567056/
A palavra certa para usar,https://www.letras.mus.br/rasta-chinela/1567056/
Ainda lembro do seu jeito,https://www.letras.mus.br/rasta-chinela/1567056/
Não te trago ouro,https://www.letras.mus.br/rasta-chinela/1567056/
Porque ele não entra no céu,https://www.letras.mus.br/rasta-chinela/1567056/
E nenhuma riqueza deste mundo,https://www.letras.mus.br/rasta-chinela/1567056/
Não te trago flores,https://www.letras.mus.br/rasta-chinela/1567056/
Porque elas secam e caem ao chão,https://www.letras.mus.br/rasta-chinela/1567056/
Te trago os meus versos simples,https://www.letras.mus.br/rasta-chinela/1567056/
Mas que fiz de coração,https://www.letras.mus.br/rasta-chinela/1567056/
"Sabe, já faz tempo",https://www.letras.mus.br/rasta-chinela/1567056/
Que eu queria te falar,https://www.letras.mus.br/rasta-chinela/1567056/
Das coisas que trago no peito,https://www.letras.mus.br/rasta-chinela/1567056/
"Saudade, já não sei se é",https://www.letras.mus.br/rasta-chinela/1567056/
A palavra certa para usar,https://www.letras.mus.br/rasta-chinela/1567056/
Ainda lembro do seu jeito,https://www.letras.mus.br/rasta-chinela/1567056/
Não te trago ouro,https://www.letras.mus.br/rasta-chinela/1567056/
Porque ele não entra no céu,https://www.letras.mus.br/rasta-chinela/1567056/
E nenhuma riqueza deste mundo,https://www.letras.mus.br/rasta-chinela/1567056/
Não te trago flores,https://www.letras.mus.br/rasta-chinela/1567056/
Porque elas secam e caem ao chão,https://www.letras.mus.br/rasta-chinela/1567056/
Te trago os meus versos simples,https://www.letras.mus.br/rasta-chinela/1567056/
Mas que fiz de coração,https://www.letras.mus.br/rasta-chinela/1567056/
Não te trago ouro,https://www.letras.mus.br/rasta-chinela/1567056/
Porque ele não entra no céu,https://www.letras.mus.br/rasta-chinela/1567056/
E nenhuma riqueza deste mundo,https://www.letras.mus.br/rasta-chinela/1567056/
Não te trago flores,https://www.letras.mus.br/rasta-chinela/1567056/
Porque elas secam e caem ao chão,https://www.letras.mus.br/rasta-chinela/1567056/
Te trago os meus versos simples,https://www.letras.mus.br/rasta-chinela/1567056/
Mas que fiz de coração,https://www.letras.mus.br/rasta-chinela/1567056/
