lyrics,letras_url
Toda noite saio com os amigos,https://www.letras.mus.br/rasta-chinela/1917192/
"Saio pra balada, tento te encontrar",https://www.letras.mus.br/rasta-chinela/1917192/
Coração então viaja longe,https://www.letras.mus.br/rasta-chinela/1917192/
Num segundo volta e começa a pensar,https://www.letras.mus.br/rasta-chinela/1917192/
Coração logo acelera quando penso em você,https://www.letras.mus.br/rasta-chinela/1917192/
Toda noite eu bebo todas e não consigo te esquecer,https://www.letras.mus.br/rasta-chinela/1917192/
"A carne é fraca, coração é vagabundo",https://www.letras.mus.br/rasta-chinela/1917192/
"E mesmo assim ainda bebo e não te esqueço,",https://www.letras.mus.br/rasta-chinela/1917192/
E não te esqueço,https://www.letras.mus.br/rasta-chinela/1917192/
"A carne é fraca, coração é vagabundo",https://www.letras.mus.br/rasta-chinela/1917192/
"E mesmo assim ainda bebo e não te esqueço,",https://www.letras.mus.br/rasta-chinela/1917192/
E não te esqueço,https://www.letras.mus.br/rasta-chinela/1917192/
Toda noite saio com os amigos,https://www.letras.mus.br/rasta-chinela/1917192/
"Saio pra balada, tento te encontrar",https://www.letras.mus.br/rasta-chinela/1917192/
Coração então viaja longe,https://www.letras.mus.br/rasta-chinela/1917192/
Num segundo volta e começa a pensar,https://www.letras.mus.br/rasta-chinela/1917192/
Coração logo acelera quando penso em você,https://www.letras.mus.br/rasta-chinela/1917192/
Toda noite eu bebo todas e não consigo te esquecer,https://www.letras.mus.br/rasta-chinela/1917192/
"A carne é fraca, coração é vagabundo",https://www.letras.mus.br/rasta-chinela/1917192/
"E mesmo assim ainda bebo e não te esqueço,",https://www.letras.mus.br/rasta-chinela/1917192/
E não te esqueço,https://www.letras.mus.br/rasta-chinela/1917192/
"A carne é fraca, coração é vagabundo",https://www.letras.mus.br/rasta-chinela/1917192/
"E mesmo assim ainda bebo e não te esqueço,",https://www.letras.mus.br/rasta-chinela/1917192/
E não te esqueço,https://www.letras.mus.br/rasta-chinela/1917192/
"A carne é fraca, coração é vagabundo",https://www.letras.mus.br/rasta-chinela/1917192/
"E mesmo assim ainda bebo e não te esqueço,",https://www.letras.mus.br/rasta-chinela/1917192/
E não te esqueço,https://www.letras.mus.br/rasta-chinela/1917192/
"A carne é fraca, coração é vagabundo",https://www.letras.mus.br/rasta-chinela/1917192/
"E mesmo assim ainda bebo e não te esqueço,",https://www.letras.mus.br/rasta-chinela/1917192/
E não te esqueço,https://www.letras.mus.br/rasta-chinela/1917192/
