artist,title,letras_id,letras_url,lyrics,length
Rasta Chinela,Mel da Sua Boca,957811,https://www.letras.mus.br/rasta-chinela/957811/,Como é doce o beijo quando vem da sua boca,42
Rasta Chinela,Mel da Sua Boca,957811,https://www.letras.mus.br/rasta-chinela/957811/,Dá uma vontade de levar você comigo,35
Rasta Chinela,Mel da Sua Boca,957811,https://www.letras.mus.br/rasta-chinela/957811/,Na verdade isso nunca aconteceu é um mundo novo que me apareceu,63
Rasta Chinela,Mel da Sua Boca,957811,https://www.letras.mus.br/rasta-chinela/957811/,"Ah! Eu nem sabia que isso existia, um amor tão lindo só você e eu",65
Rasta Chinela,Mel da Sua Boca,957811,https://www.letras.mus.br/rasta-chinela/957811/,"Cuida de quem, baby, te ama demais",34
Rasta Chinela,Mel da Sua Boca,957811,https://www.letras.mus.br/rasta-chinela/957811/,"Dentro de mim, dentro de mim você, só você",42
Rasta Chinela,Mel da Sua Boca,957811,https://www.letras.mus.br/rasta-chinela/957811/,Vai voltar pra casa quando eu te esperar,40
Rasta Chinela,Mel da Sua Boca,957811,https://www.letras.mus.br/rasta-chinela/957811/,"Vigiar meu sono, me aconchegar",30
Rasta Chinela,Mel da Sua Boca,957811,https://www.letras.mus.br/rasta-chinela/957811/,"Ser minha alegria, minha estrela guia",37
Rasta Chinela,Mel da Sua Boca,957811,https://www.letras.mus.br/rasta-chinela/957811/,Chorar comigo quando eu precisar,32
Rasta Chinela,Mel da Sua Boca,957811,https://www.letras.mus.br/rasta-chinela/957811/,"Cuida de quem baby, te ama demais",33
Rasta Chinela,Tô Ligando,71459,https://www.letras.mus.br/rasta-chinela/71459/,Tô ligando amor,15
Rasta Chinela,Tô Ligando,71459,https://www.letras.mus.br/rasta-chinela/71459/,Pra dizer como estou,20
Rasta Chinela,Tô Ligando,71459,https://www.letras.mus.br/rasta-chinela/71459/,Triste demais,13
Rasta Chinela,Tô Ligando,71459,https://www.letras.mus.br/rasta-chinela/71459/,Solidão me pegou,16
Rasta Chinela,Tô Ligando,71459,https://www.letras.mus.br/rasta-chinela/71459/,Agora vem me ver,16
Rasta Chinela,Tô Ligando,71459,https://www.letras.mus.br/rasta-chinela/71459/,Estou Pensando em você,22
Rasta Chinela,Tô Ligando,71459,https://www.letras.mus.br/rasta-chinela/71459/,Eu ti amo demais,16
Rasta Chinela,Tô Ligando,71459,https://www.letras.mus.br/rasta-chinela/71459/,Estou louco pra ti ter,22
Rasta Chinela,Tô Ligando,71459,https://www.letras.mus.br/rasta-chinela/71459/,"Perto, aqui bem perto amor predileto",36
Rasta Chinela,Tô Ligando,71459,https://www.letras.mus.br/rasta-chinela/71459/,Sempre correto aqui com você,28
Rasta Chinela,Tô Ligando,71459,https://www.letras.mus.br/rasta-chinela/71459/,"Com grande prazer com meu amor vivo, vivo eu sou",48
Rasta Chinela,Tô Ligando,71459,https://www.letras.mus.br/rasta-chinela/71459/,Muito mais feliz.,17
Rasta Chinela,Santo Casamenteiro,568418,https://www.letras.mus.br/rasta-chinela/568418/,Oh meu santo antonio tenha pena tenha dó,40
Rasta Chinela,Santo Casamenteiro,568418,https://www.letras.mus.br/rasta-chinela/568418/,"tô ficando velho, tô ficando só, tô ficando velho",49
Rasta Chinela,Santo Casamenteiro,568418,https://www.letras.mus.br/rasta-chinela/568418/,"não posso ficar solteiro, quero uma mulher",42
Rasta Chinela,Santo Casamenteiro,568418,https://www.letras.mus.br/rasta-chinela/568418/,meu santo casamenteiro.,23
Rasta Chinela,Santo Casamenteiro,568418,https://www.letras.mus.br/rasta-chinela/568418/,"Peixe precisa da água, abelha precisa da flor",45
Rasta Chinela,Santo Casamenteiro,568418,https://www.letras.mus.br/rasta-chinela/568418/,"eu preciso me casar, não importa com quem for.",46
Rasta Chinela,Santo Casamenteiro,568418,https://www.letras.mus.br/rasta-chinela/568418/,"A fumaça fez as nuvens, e a chuva derramou",42
Rasta Chinela,Santo Casamenteiro,568418,https://www.letras.mus.br/rasta-chinela/568418/,"feiticeiro faz trabalho, e eu quero é fazer amor...",51
Rasta Chinela,Santo Casamenteiro,568418,https://www.letras.mus.br/rasta-chinela/568418/,Peixe precisa da água...,24
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Falo que passou,15
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Digo que acabou,15
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Mas dentro de mim,17
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Nada mudou,10
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Fala que esqueceu,17
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Que não quer me ver,19
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Tem muito de nós,16
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Dentro de você,14
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Mas dentro de ti,16
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Fala que esqueci,16
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Não é bem assim,15
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Aqui dentro de mim,18
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Segue a vida com outro,22
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Pensando em mim,15
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Sigo com outra na vida,22
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Pensando em ti,14
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Saiba que eu ti quero,21
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Eu morro de saudade,19
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Sem você aqui,13
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Sigo com outra na,17
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Vida pensando em ti,19
Rasta Chinela,Nada Mudou,1211909,https://www.letras.mus.br/rasta-chinela/1211909/,Saiba que eu te quero,21
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,Há quanto tempo eu não vejo você,32
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,Só ficaram as lembranças,24
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,Quando você foi levou de mim,28
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,A vontade de amar,17
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,Deixando-me assim,17
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,Tudo bem se você não me quis,28
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,Esse amor não passou de momentos e fins,39
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,Hoje você me rodeia,19
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,Tenta me encendiar,18
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,Se jogando pra mim...,21
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,Quem não te quer sou eu,23
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,E o meu coração dilacerou,25
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,E tudo se perdeu,16
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,Voce teve a chance de ter um amor sem mais,42
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,"Machucou, magoou morreu",23
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,E Agora sou eu quem não volta atras,35
Rasta Chinela,Quem Não Te Quer Sou Eu,1005911,https://www.letras.mus.br/rasta-chinela/1005911/,Quem não te quer sou eu.........,32
Rasta Chinela,O Bicho Que Mata O Homem,1284283,https://www.letras.mus.br/rasta-chinela/1284283/,"Senta aqui, pega aqui",21
Rasta Chinela,O Bicho Que Mata O Homem,1284283,https://www.letras.mus.br/rasta-chinela/1284283/,"Senta aqui, pega aqui ...",25
Rasta Chinela,O Bicho Que Mata O Homem,1284283,https://www.letras.mus.br/rasta-chinela/1284283/,O Bicho que mata o homem,24
Rasta Chinela,O Bicho Que Mata O Homem,1284283,https://www.letras.mus.br/rasta-chinela/1284283/,Mora debaixo da saia,20
Rasta Chinela,O Bicho Que Mata O Homem,1284283,https://www.letras.mus.br/rasta-chinela/1284283/,"E Tem um buraco no meio,",24
Rasta Chinela,O Bicho Que Mata O Homem,1284283,https://www.letras.mus.br/rasta-chinela/1284283/,Onde a madeira trabalha,23
Rasta Chinela,O Bicho Que Mata O Homem,1284283,https://www.letras.mus.br/rasta-chinela/1284283/,"É no meio, que a madeira trabalha",33
Rasta Chinela,O Bicho Que Mata O Homem,1284283,https://www.letras.mus.br/rasta-chinela/1284283/,"É no meio, que a madeira trabalha!",34
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,Mais uma noite que vem,22
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,E eu aqui sem ninguém,21
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,O coração no sufoco,19
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,De amor quase louco,19
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,Espero e ela não vem,20
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,E toda noite é assim (E toda noite é assim),43
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,Ela nem lembra de mim (Ela nem lembra de mim),45
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,"Eu sozinho nessa casa, solidão me arrasa",40
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,A vida está tão ruim,20
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,Meu coração é cigano,20
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,Mas é cigano acampado,21
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,E quando ele se apaixona,24
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,"Bate o coco, baixa a lona",25
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,E vira burro empacado,21
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,E qualquer hora ele empaca,26
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,E chuta o pau da barraca,24
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,E deixa o coração de lado,25
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,Já pedi meu coração (Já pedi meu coração),41
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,Pra sair dessa ilusão (Pra sair dessa ilusão),45
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,Levantar acampamento,20
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,Ir a favor do vento buscar outra paixão,39
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,Mas ele insiste em bater,24
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,"(tum, tum, tum, tum, tum, tum)",30
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,Na mesma tecla e dizer (Na mesma tecla e dizer),47
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,Que ela é tudo que quer,23
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,E que sem essa mulher ele prefere morrer,40
Rasta Chinela,Coração Cigano,258438,https://www.letras.mus.br/rasta-chinela/258438/,(Repetir o início da música),28
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Hoje eu vou à sua casa,22
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Me espere no portão,19
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Coração desarrumado,19
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,O mundão de solidão,19
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Juro que me arrependi,21
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Falta você perdoar,18
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Não agüento essa saudade,24
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Esse amor vai me matar,22
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Sou passarinho que voa,22
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Querendo voltar pro ninho,25
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Na escuridão da noite,21
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Bem longe dos seus carinhos,27
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Eu já procurei abrigo,21
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Nos braços de outra pessoa,26
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Vê se não briga comido,22
Rasta Chinela,Quem Ama Perdoa,2004153,https://www.letras.mus.br/rasta-chinela/2004153/,Se você ama perdoa,18
Rasta Chinela,Gostoso,656572,https://www.letras.mus.br/rasta-chinela/656572/,Minha mulher agora deu pra sonhar,33
Rasta Chinela,Gostoso,656572,https://www.letras.mus.br/rasta-chinela/656572/,Sonha gemendo e conversando,27
Rasta Chinela,Gostoso,656572,https://www.letras.mus.br/rasta-chinela/656572/,Noite passada choveu demais,27
Rasta Chinela,Gostoso,656572,https://www.letras.mus.br/rasta-chinela/656572/,Enquanto chovia ela dizia sonhando,34
Rasta Chinela,Gostoso,656572,https://www.letras.mus.br/rasta-chinela/656572/,"Gostoso, ah é muito gostoso",27
Rasta Chinela,Gostoso,656572,https://www.letras.mus.br/rasta-chinela/656572/,"Ah, é tão gostoso será que sou eu, eu",37
Rasta Chinela,Gostoso,656572,https://www.letras.mus.br/rasta-chinela/656572/,"Gostoso, é muito gostoso",24
Rasta Chinela,Gostoso,656572,https://www.letras.mus.br/rasta-chinela/656572/,Ela dizia nomes e nenhum momento eu ouvia o meu,47
Rasta Chinela,Gostoso,656572,https://www.letras.mus.br/rasta-chinela/656572/,"E tinha um tal de Leonardo, depois um tal de Daniel, Rio Negro e Solimões ela passou sonhar com dois como a noite em que choveu",127
Rasta Chinela,Gostoso,656572,https://www.letras.mus.br/rasta-chinela/656572/,"Tinha Chitão e Xororó, também Zezé e Luciano, KLB agora é três e eu vou contar pra vocês o trem só foi aumentando",113
Rasta Chinela,Gostoso,656572,https://www.letras.mus.br/rasta-chinela/656572/,"ah, é tão gostoso será que sou eu, eu",37
Rasta Chinela,Gostoso,656572,https://www.letras.mus.br/rasta-chinela/656572/,"ah, é tão gostoso será que sou eu,eu",36
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Gostosona sai na rua assanha a rapaziada,40
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Seu rebolado é igual uma cobra mal matada,41
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,"Ela usa saia curta, ela arrasa, ela detona",42
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,E o povo grita em coro,22
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Ela é mesmo um tesouro,22
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,A danada é gostosona,20
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Ela faz pobre beber,19
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Faz rico ficar na lona,22
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Gaiteiro ficar maluco e rasga sua sanfona,41
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Homem sério de verdade por ela se apaixona,42
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Também estou nesse jogo,23
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Eu já amarrei o fogo por causa da gostosona,43
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Mulherada lá do bairro morre de ciúmes dela,43
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Casadas estão unidas para dar um couro nela,43
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Eu que sou desimpedido,22
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Meu coração tá sem dona,23
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Eu quero é subir no trono,25
Rasta Chinela,Gostosona,258440,https://www.letras.mus.br/rasta-chinela/258440/,Tô doido pra ser o dono do corpo da gostosona,45
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,"Ela sentiu saudades,",20
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,"Ela me ligou,",13
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,"E por telefone ela chorou, chorou",33
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,"Ela quer voltar,",16
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,E por telefone ouvi ela chorar,30
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,"Ela chorou de Amor,",19
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,"De quê que ela chorou, de quê que ela chorou? (2 X)",51
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,Ela chorou de Amor,18
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,"Ela diz que sofreu,",19
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,"Sofreu de solidão,",18
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,"E por telefone ela pediu perdão,",32
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,"E eu a perdoei,",15
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,"Pra não vê-la chorar,",21
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,Quando a gente ama é lindo perdoar....,38
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,"De quê que ela chorou, de quê que ela chorou? (3 X)",51
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,"Ela diz que me ama,",19
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,Ela se soltou,13
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,E por telefone ela se entregou,30
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,Ela diz que vem,15
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,E eu vou esperar,16
Rasta Chinela,Ela Chorou De Amor,258439,https://www.letras.mus.br/rasta-chinela/258439/,Pelo telefone não dá pra se amar,32
Rasta Chinela,Dança das Gatinhas,628376,https://www.letras.mus.br/rasta-chinela/628376/,Vem comigo que eu vou te ensinar,32
Rasta Chinela,Dança das Gatinhas,628376,https://www.letras.mus.br/rasta-chinela/628376/,a dança das gatinhas que chegou para ficar,42
Rasta Chinela,Dança das Gatinhas,628376,https://www.letras.mus.br/rasta-chinela/628376/,bate palmas duas vezes só pra agitar,36
Rasta Chinela,Dança das Gatinhas,628376,https://www.letras.mus.br/rasta-chinela/628376/,bote as mãos no joelhinho e pode rebolar,40
Rasta Chinela,Dança das Gatinhas,628376,https://www.letras.mus.br/rasta-chinela/628376/,bote as mãos no joelhinho rebola rebola rebola.....,51
Rasta Chinela,Dança das Gatinhas,628376,https://www.letras.mus.br/rasta-chinela/628376/,bate palma mexe a bundinha,26
Rasta Chinela,Dança das Gatinhas,628376,https://www.letras.mus.br/rasta-chinela/628376/,"bate palma mexe a bundinha, faz manivela",40
Rasta Chinela,Dança das Gatinhas,628376,https://www.letras.mus.br/rasta-chinela/628376/,"bate palma mexe a bundinha, cade o grito (uhh)",46
Rasta Chinela,Dança das Gatinhas,628376,https://www.letras.mus.br/rasta-chinela/628376/,bote as mãos no joelhinho pode rebolar.....,43
Rasta Chinela,Donna,2102334,https://www.letras.mus.br/rasta-chinela/donna/,"Oh donna, oh donna",18
Rasta Chinela,Donna,2102334,https://www.letras.mus.br/rasta-chinela/donna/,"Eu sei que eu, pra sempre vou te amar,",38
Rasta Chinela,Donna,2102334,https://www.letras.mus.br/rasta-chinela/donna/,"O meu coração só tem um lugar,",30
Rasta Chinela,Donna,2102334,https://www.letras.mus.br/rasta-chinela/donna/,"Você sabe ele é só teu eu nasci pra você,",41
Rasta Chinela,Donna,2102334,https://www.letras.mus.br/rasta-chinela/donna/,"Por você, só por você.",22
Rasta Chinela,Donna,2102334,https://www.letras.mus.br/rasta-chinela/donna/,"O donna não deixa mais, eu sofrer, por você,",44
Rasta Chinela,Donna,2102334,https://www.letras.mus.br/rasta-chinela/donna/,"Oh donna não só capaz, de te esquecer,",38
Rasta Chinela,Donna,2102334,https://www.letras.mus.br/rasta-chinela/donna/,"Mais uma vez, estou a te esperar, o meu coração",47
Rasta Chinela,Donna,2102334,https://www.letras.mus.br/rasta-chinela/donna/,"Só tem um lugar, eu sei ele é só teu, eu nasci pra você, por você, só por você.",79
Rasta Chinela,Donna,2102334,https://www.letras.mus.br/rasta-chinela/donna/,"Eu sei que eu, pra sempre vou te amar",37
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Para começar um beijo,21
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Ele vai pra sempre te amar,26
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,É assim que vai ser,19
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Sei que ele está por aí,23
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Esperando eu aparecer,21
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Louco pra me conhecer iê iê êêê,31
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,(Refrão),8
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,O seu nome eu não sei,21
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Eu me lembro que eu sonhei,26
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,E acordei pensando em você,26
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Eu nem sei o que é paixão,25
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Perguntei pro coração,21
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,E ele disse que é pra eu ter calma,34
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Um dia virá,11
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Meu primeiro amor,17
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Escrevi no meu diário,21
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Meus segredos só pra você,25
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Só você pode ler,16
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Será que você já anda,21
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Entre os meus amigos e eu nem vi,32
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Que você já está aqui iê iê êêê,31
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Sei que você está ai,20
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Em algum lugar,14
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Estarei aqui,12
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Quando você chegar,18
Rasta Chinela,Um Dia Meu Primeiro Amor,620958,https://www.letras.mus.br/rasta-chinela/620958/,Meu primeiro amor (3x),22
