CO_IES,CO_CURSO,TP_TURNO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,TP_COR_RACA,TP_SEXO,NU_IDADE,TP_NACIONALIDADE,IN_DEFICIENCIA,DT_INGRESSO_CURSO,IN_RESERVA_VAGAS,IN_FINANCIAMENTO_ESTUDANTIL,IN_APOIO_SOCIAL,IN_ATIVIDADE_EXTRACURRICULAR,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_MATRICULA,IN_CONCLUINTE,TP_SITUACAO
1400,59822,3.0,1.0,1,3,1,19,1,0,01JAN2018:00:00:00,0,0.0,0,0,2,1,0,1
1400,59822,3.0,1.0,1,1,1,19,1,0,01JAN2018:00:00:00,0,0.0,0,0,2,1,0,1
1400,59822,3.0,1.0,1,1,2,18,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,0,0,0
1400,59822,3.0,1.0,1,1,2,33,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,1,2,18,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,3,1,23,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,3,1,18,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,1,1,18,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,0,0,0
1400,59822,3.0,1.0,1,1,1,20,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,1,1,25,1,0,01JAN2018:00:00:00,0,0.0,0,0,2,1,0,1
1400,59822,3.0,1.0,1,1,2,23,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,3,1,20,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,1,1,21,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,1,2,19,1,0,01JAN2018:00:00:00,0,0.0,0,0,2,1,0,1
1400,59822,3.0,1.0,1,1,2,25,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,1,2,21,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,3,2,18,1,0,01JAN2018:00:00:00,0,0.0,0,0,2,1,0,1
1400,59822,3.0,1.0,1,1,2,22,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,1,2,19,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,3,1,20,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,1,1,24,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,3,2,18,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,0,0,0
1400,59822,3.0,1.0,1,3,2,18,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,0,0,0
1400,59822,3.0,1.0,1,3,1,18,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,3,1,18,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,0,1,19,1,0,01JAN2018:00:00:00,0,0.0,0,0,2,1,0,1
1400,59822,3.0,1.0,1,0,1,19,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,0,0,0
1400,59822,3.0,1.0,1,3,1,18,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,1,1,23,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,3,2,18,1,0,01JAN2018:00:00:00,0,0.0,0,0,2,1,0,1
1400,59822,3.0,1.0,1,1,1,18,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,1,2,20,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,1,1,20,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,59822,3.0,1.0,1,1,2,19,1,0,01JAN2018:00:00:00,0,0.0,0,0,2,0,0,0
1400,68440,3.0,1.0,1,3,2,42,1,0,01JUL2015:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,33,1,0,01JAN2016:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,0,1,39,1,0,01JUL2006:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,3,2,28,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,31,1,0,01JUL2016:00:00:00,0,0.0,0,0,1,1,1,1
1400,68440,3.0,1.0,1,1,1,49,1,0,01JAN2007:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,3,2,30,1,0,01JUL2015:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,1,1,34,1,0,01JAN2017:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,0,1,31,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,31,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,32,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,38,1,0,01JUL2017:00:00:00,0,0.0,0,0,1,0,0,1
1400,68440,3.0,1.0,1,1,1,28,1,0,01JUL2015:00:00:00,0,0.0,0,0,1,0,0,1
1400,68440,3.0,1.0,1,1,1,27,1,0,01JUL2012:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,37,1,0,01JUL2017:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,0,1,45,1,0,01JUL2016:00:00:00,0,0.0,0,0,1,0,0,1
1400,68440,3.0,1.0,1,1,1,28,1,0,01JAN2016:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,1,1,31,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,34,1,0,01JUL2016:00:00:00,0,0.0,0,0,1,0,0,1
1400,68440,3.0,1.0,1,1,1,40,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,56,1,0,01JAN2006:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,0,2,40,1,0,01JUL2007:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,4,2,41,1,0,01JAN2008:00:00:00,0,0.0,0,0,1,0,0,1
1400,68440,3.0,1.0,1,1,2,48,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,0,2,31,1,0,01JAN2007:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,0,2,30,1,0,01JUL2009:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,4,1,39,1,0,01JAN2009:00:00:00,0,0.0,0,0,9,1,0,1
1400,68440,3.0,1.0,1,1,1,38,1,0,01JUL2005:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,3,2,34,1,0,01JAN2017:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,0,1,30,1,0,01JAN2009:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,0,2,30,1,0,01JUL2010:00:00:00,0,0.0,0,0,1,1,1,1
1400,68440,3.0,1.0,1,0,2,36,1,0,01JAN2009:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,0,2,40,1,0,01JAN2009:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,1,2,30,1,0,01JAN2016:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,0,1,33,1,0,01JUL2007:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,0,1,71,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,30,1,0,01JUL2018:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,0,1,40,1,0,01JAN2007:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,0,1,39,1,0,01JUL2008:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,0,1,54,1,0,01JAN2006:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,0,1,33,1,0,01JUL2008:00:00:00,0,0.0,0,0,1,0,0,1
1400,68440,3.0,1.0,1,0,2,80,1,0,01JUL2006:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,1,1,35,1,0,01JUL2017:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,5,2,29,1,0,01JAN2012:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,0,2,41,1,0,01JAN2008:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,1,2,43,1,0,01JAN2007:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,2,41,1,0,01JUL2006:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,0,2,37,1,0,01JUL2005:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,0,2,37,1,0,01JAN2015:00:00:00,0,0.0,0,0,2,1,1,1
1400,68440,3.0,1.0,1,0,2,41,1,0,01JAN2012:00:00:00,0,0.0,0,0,2,1,1,1
1400,68440,3.0,1.0,1,0,1,39,1,0,01JAN2008:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,1,2,78,1,0,01JAN2012:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,0,2,53,1,0,01JAN2008:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,0,2,40,1,0,01JAN2009:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,0,1,50,1,0,01JAN2008:00:00:00,0,0.0,0,0,9,0,0,1
1400,68440,3.0,1.0,1,1,1,29,1,0,01JAN2016:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,40,1,0,01JAN2017:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,2,41,1,0,01JAN2018:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,44,1,0,01JUL2011:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,4,1,31,1,0,01JUL2012:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,1,1,29,1,0,01JAN2015:00:00:00,0,0.0,0,0,2,0,0,0
1400,68440,3.0,1.0,1,1,1,27,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,40,1,0,01JAN2017:00:00:00,0,0.0,0,0,2,0,0,0
1400,68440,3.0,1.0,1,0,1,36,1,0,01JAN2012:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,1,1,29,1,0,01JUL2015:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,38,1,0,01JUL2017:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,0,2,33,1,0,01JAN2015:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,3,2,30,1,0,01JAN2017:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,71,1,0,01JUL2012:00:00:00,0,0.0,0,0,2,0,0,0
1400,68440,3.0,1.0,1,1,1,46,1,0,01JAN2015:00:00:00,0,0.0,0,0,1,0,0,1
1400,68440,3.0,1.0,1,2,2,45,1,0,01JAN2015:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,40,1,0,01JUL2017:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,3,2,32,1,0,01JAN2016:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,1,43,1,0,01JUL2012:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,1,1,39,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,0,0,1
1400,68440,3.0,1.0,1,1,2,37,1,0,01JUL2017:00:00:00,0,1.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,35,1,0,01JAN2010:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,2,40,1,0,01JAN2012:00:00:00,0,1.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,35,1,0,01JUL2016:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,57,1,0,01JUL2016:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,1,2,29,1,0,01JUL2017:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,34,1,0,01JAN2010:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,40,1,0,01JUL2018:00:00:00,0,1.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,27,1,0,01JUL2010:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,4,2,31,1,0,01JAN2011:00:00:00,0,0.0,0,0,2,1,1,1
1400,68440,3.0,1.0,1,1,2,50,1,0,01JAN2011:00:00:00,0,1.0,0,0,1,1,1,1
1400,68440,3.0,1.0,1,1,2,50,1,0,01JAN2010:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,1,2,48,1,0,01JUL2017:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,28,1,0,01JAN2016:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,37,1,0,01JAN2017:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,1,2,37,1,0,01JUL2016:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,30,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,41,1,0,01JAN2015:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,1,1,54,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,39,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,3,2,33,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,1,2,32,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,27,1,0,01JUL2018:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,3,2,27,1,0,01JUL2015:00:00:00,0,0.0,0,0,1,0,0,1
1400,68440,3.0,1.0,1,2,1,27,1,0,01JAN2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,58,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,1,40,1,0,01JUL2008:00:00:00,0,0.0,0,0,1,0,0,1
1400,68440,3.0,1.0,1,3,1,39,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,36,1,0,01JUL2017:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,2,26,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,2,29,1,0,01JAN2015:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,3,1,58,1,0,01JAN2015:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,2,31,1,0,01JAN2012:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,0,1,29,1,0,01JAN2008:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,1,1,26,1,0,01JUL2015:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,0,2,40,1,0,01JUL2011:00:00:00,0,0.0,0,0,2,0,0,0
1400,68440,3.0,1.0,1,0,1,24,1,0,01JAN2012:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,0,1,42,1,0,01JAN2011:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,36,1,0,01JAN2016:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,26,1,0,01JAN2013:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,3,1,25,1,0,01JUL2011:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,2,32,1,0,01JAN2011:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,31,1,0,01JAN2011:00:00:00,0,0.0,0,0,9,1,0,1
1400,68440,3.0,1.0,1,3,2,29,1,0,01JAN2011:00:00:00,0,0.0,0,0,9,1,0,1
1400,68440,3.0,1.0,1,3,1,40,1,0,01JUL2011:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,3,2,60,1,0,01JUL2011:00:00:00,0,0.0,0,0,2,1,1,1
1400,68440,3.0,1.0,1,1,2,25,1,0,01JUL2015:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,2,31,1,0,01JUL2017:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,25,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,3,2,26,1,0,01JAN2018:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,2,29,1,0,01JUL2017:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,23,1,0,01JUL2017:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,1,2,26,1,0,01JUL2016:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,2,1,25,1,0,01JAN2016:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,2,24,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,25,1,0,01JUL2017:00:00:00,0,1.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,2,30,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,0,2,63,1,0,01JAN2012:00:00:00,0,0.0,0,0,9,0,0,0
1400,68440,3.0,1.0,1,1,1,24,1,0,01JAN2015:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,23,1,0,01JAN2013:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,0,2,39,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,62,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,0,2,41,1,0,01JUL2012:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,3,2,42,1,0,01JUL2012:00:00:00,0,0.0,0,0,1,1,1,1
1400,68440,3.0,1.0,1,3,1,28,1,0,01JAN2014:00:00:00,0,1.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,1,1,46,1,0,01JAN2013:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,27,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,2,35,1,0,01JUL2012:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,0,2,37,1,0,01JUL2012:00:00:00,0,0.0,0,0,9,0,0,0
1400,68440,3.0,1.0,1,1,2,39,1,0,01JAN2012:00:00:00,0,0.0,0,0,2,0,0,0
1400,68440,3.0,1.0,1,1,2,39,1,0,01JAN2012:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,1,2,34,1,0,01JUL2012:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,1,2,30,1,0,01JAN2012:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,1,2,25,1,0,01JAN2016:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,1,1,25,1,0,01JUL2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,0,1,42,1,0,01JAN2016:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,24,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,43,1,0,01JUL2018:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,2,37,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,32,1,0,01JUL2017:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,23,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,23,1,0,01JAN2016:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,23,1,0,01JAN2015:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,1,25,1,0,01JUL2015:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,1,24,1,0,01JAN2015:00:00:00,0,1.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,3,1,39,1,0,01JAN2017:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,3,2,30,1,0,01JAN2015:00:00:00,0,1.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,26,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,1,1
1400,68440,3.0,1.0,1,0,1,24,1,0,01JAN2013:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,2,24,1,0,01JAN2013:00:00:00,0,0.0,0,0,2,1,1,1
1400,68440,3.0,1.0,1,3,1,26,1,0,01JAN2013:00:00:00,0,1.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,30,1,0,01JUL2018:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,23,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,2,27,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,41,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,2,24,1,1,01JAN2015:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,47,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,1,2,25,1,0,01JAN2015:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,3,2,29,1,0,01JAN2016:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,3,1,23,1,0,01JUL2016:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,22,1,0,01JUL2015:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,3,1,43,1,0,01JAN2016:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,1,1,22,1,0,01JAN2016:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,22,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,22,1,0,01JUL2017:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,1,1,46,1,0,01JUL2018:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,1,1,24,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,23,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,23,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,40,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,1,22,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,0,0,1
1400,68440,3.0,1.0,1,5,2,22,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,2,22,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,3,1,27,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,2,27,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,21,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,0,2,23,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,0,0,1
1400,68440,3.0,1.0,1,1,1,31,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,3,1,24,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,21,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,0,1,22,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,2,22,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,2,35,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,0,0,0
1400,68440,3.0,1.0,1,3,1,32,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,0,1,23,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,22,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,2,26,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,0,0,1
1400,68440,3.0,1.0,1,1,2,22,1,0,01JAN2014:00:00:00,0,0.0,0,0,1,1,0,1
1400,68440,3.0,1.0,1,1,1,23,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,23,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,22,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
1400,68440,3.0,1.0,1,1,1,22,1,0,01JAN2014:00:00:00,0,0.0,0,0,2,1,0,1
