codcult,safra,e1,e2,e3,e4,e5,e6,e7,n7tmed,p7tmax,p7tmin,p7ur,p7nprec,p7sprec,p7tmed,n7tmax,n7tmin,n7ur,n7nprec,n7sprec,p14tmed,p14tmax,p14tmin,p14ur,p14nprec,p14sprec,n14tmed,n14tmax,n14tmin,n14ur,n14nprec,n14sprec,p28tmed,p28tmax,p28tmin,p28ur,p28nprec,p28sprec,n28tmed,n28tmax,n28tmin,n28ur,n28nprec,n28sprec,delta
16,9,23.57,16.9,0.56,0.0,0.0,0.0,0.0,28.86875,35.0,22.7375,56.0,-14.285714285714285,31.6,24.49375,29.887500000000006,19.1,64.78125,0.0,3.3,27.9,34.48,21.32,49.18333333333333,-7.142857142857142,31.6,25.71,31.413333333333334,20.006666666666664,62.98333333333333,0.0,7.3,25.105172413793106,31.186206896551727,19.024137931034485,59.612068965517246,-17.857142857142858,138.2,25.306896551724137,31.103448275862064,19.510344827586206,62.23275862068966,7.142857142857142,58.29999999999999,112
16,9,35.76,23.57,16.9,0.0,0.0,0.0,0.0,24.49375,29.887500000000006,19.1,64.78125,-0.0,3.3,27.08125,33.1,21.0625,60.03125,0.0,4.0,27.036666666666665,33.06,21.01333333333333,58.36666666666667,-7.142857142857142,33.6,26.270000000000003,32.23333333333333,20.306666666666665,64.0,14.285714285714285,50.6,25.886206896551727,32.227586206896554,19.5448275862069,55.74137931034482,-10.714285714285714,65.6,25.444827586206888,31.227586206896554,19.662068965517246,64.22413793103448,14.285714285714285,141.4,105
16,9,58.03,35.76,16.9,0.0,0.0,0.0,0.0,27.08125,33.1,21.0625,60.03125,-0.0,4.0,25.45625,31.27500000000001,19.637500000000006,68.71875,28.57142857142857,46.8,25.71,31.413333333333334,20.006666666666664,62.98333333333333,-0.0,7.3,24.96666666666666,30.82000000000001,19.113333333333333,62.0,14.285714285714285,51.2,26.99310344827586,33.282758620689656,20.70344827586207,54.887931034482754,-3.571428571428572,37.6,25.075862068965517,30.593103448275862,19.55862068965517,68.06896551724138,14.285714285714285,150.5,98
16,9,82.87,58.03,35.76,0.0,0.0,0.0,0.0,25.45625,31.27500000000001,19.637500000000006,68.71875,-28.57142857142857,46.8,24.69375,30.6875,18.7,52.875,0.0,4.4,26.270000000000003,32.23333333333333,20.306666666666665,64.0,-14.285714285714285,50.6,24.703333333333337,30.36666666666667,19.04,63.01666666666666,14.285714285714285,90.8,26.643103448275863,32.64482758620689,20.641379310344828,61.43965517241379,-10.714285714285714,84.2,25.21551724137931,30.541379310344826,19.889655172413796,67.55172413793103,14.285714285714285,144.1,91
16,9,91.14,82.87,58.03,0.0,0.0,0.0,0.0,24.69375,30.6875,18.7,52.875,-0.0,4.4,24.7375,30.225,19.25,70.0,28.57142857142857,86.4,24.96666666666666,30.82000000000001,19.113333333333333,62.0,-14.285714285714285,51.2,25.17333333333333,30.44666666666667,19.899999999999995,72.11666666666666,14.285714285714285,99.3,25.306896551724137,31.103448275862064,19.510344827586206,62.23275862068966,-7.142857142857142,58.29999999999999,25.455172413793093,30.40344827586207,20.506896551724136,73.17241379310343,25.0,204.7,84
16,9,99.15,91.14,82.87,0.56,0.0,0.0,0.0,24.7375,30.225,19.25,70.0,-28.57142857142857,86.4,25.59375,30.5,20.6875,75.3125,0.0,12.9,24.703333333333337,30.36666666666667,19.04,63.01666666666666,-14.285714285714285,90.8,25.71666666666667,30.62,20.813333333333333,72.96666666666667,14.285714285714285,53.3,25.444827586206888,31.227586206896554,19.662068965517246,64.22413793103448,-14.285714285714285,141.4,25.83448275862069,30.524137931034478,21.14482758620689,74.16379310344827,21.428571428571427,158.5,77
16,9,100.0,99.16,91.15,16.9,0.0,0.0,0.0,25.59375,30.5,20.6875,75.3125,-0.0,12.9,25.88125,30.75,21.012500000000006,71.0,28.57142857142857,41.7,25.17333333333333,30.44666666666667,19.899999999999995,72.11666666666666,-14.285714285714285,99.3,25.77666666666667,30.379999999999995,21.173333333333336,74.41666666666667,35.714285714285715,106.7,25.075862068965517,30.593103448275862,19.55862068965517,68.06896551724138,-14.285714285714285,150.5,25.882758620689653,30.6,21.16551724137931,74.0344827586207,25.0,221.6,70
16,9,100.0,100.0,99.16,16.9,0.56,0.0,0.0,25.88125,30.75,21.012500000000006,71.0,-28.57142857142857,41.7,25.7125,29.95,21.475,76.90625,42.857142857142854,68.0,25.71666666666667,30.62,20.813333333333333,72.96666666666667,-14.285714285714285,53.3,25.97,30.386666666666667,21.55333333333333,74.88333333333334,28.57142857142857,108.2,25.21551724137931,30.541379310344826,19.889655172413796,67.55172413793103,-14.285714285714285,144.1,26.022413793103446,30.75172413793104,21.29310344827585,75.44827586206897,25.0,303.4,63
16,9,100.0,100.0,100.0,37.93,0.56,0.0,0.0,25.7125,29.95,21.475,76.90625,-42.857142857142854,68.0,26.1625,30.887500000000006,21.4375,71.125,28.57142857142857,62.6,25.77666666666667,30.379999999999995,21.173333333333336,74.41666666666667,-35.714285714285715,106.7,25.96,30.84000000000001,21.08,72.78333333333333,21.428571428571427,137.29999999999998,25.455172413793093,30.40344827586207,20.506896551724136,73.17241379310343,-25.0,204.7,26.35,31.37931034482759,21.320689655172416,74.25,17.857142857142858,274.1,56
16,9,100.0,100.0,100.0,37.93,16.9,0.0,0.0,26.1625,30.887500000000006,21.4375,71.125,-28.57142857142857,62.6,25.36875,30.112500000000004,20.625,77.71875,28.57142857142857,114.7,25.97,30.386666666666667,21.55333333333333,74.88333333333334,-28.57142857142857,108.2,25.86333333333333,30.76,20.966666666666665,77.58333333333333,28.57142857142857,235.2,25.83448275862069,30.524137931034478,21.14482758620689,74.16379310344827,-21.428571428571427,158.5,26.686206896551727,31.95862068965517,21.41379310344827,73.84482758620689,17.857142857142858,276.9,49
16,9,99.99,99.99,99.99,42.62000000000001,21.59,0.0,0.0,25.36875,30.112500000000004,20.625,77.71875,-28.57142857142857,114.7,26.418750000000006,31.575,21.262500000000006,77.3125,28.57142857142857,120.5,25.96,30.84000000000001,21.08,72.78333333333333,-21.428571428571427,137.29999999999998,26.74,31.96666666666666,21.513333333333332,75.86666666666666,14.285714285714285,136.8,25.882758620689653,30.6,21.16551724137931,74.0344827586207,-25.0,221.6,27.051724137931036,32.49655172413793,21.606896551724137,71.11206896551724,14.285714285714285,185.2,42
16,9,78.96,78.96,78.96,78.96,21.59,0.0,0.0,26.418750000000006,31.575,21.262500000000006,77.3125,-28.57142857142857,120.5,26.90625,32.325,21.4875,74.34375,14.285714285714285,108.4,25.86333333333333,30.76,20.966666666666665,77.58333333333333,-28.57142857142857,235.2,27.43,33.14,21.719999999999995,70.2,14.285714285714285,133.8,26.022413793103446,30.75172413793104,21.29310344827585,75.44827586206897,-25.0,303.4,26.72068965517241,32.0448275862069,21.396551724137932,72.5344827586207,25.0,226.8,35
16,9,100.0,100.0,100.0,100.0,21.59,0.0,0.0,26.90625,32.325,21.4875,74.34375,-14.285714285714285,108.4,28.0125,34.1125,21.9125,66.34375,14.285714285714285,27.200000000000006,26.74,31.96666666666666,21.513333333333332,75.86666666666666,-14.285714285714285,136.8,27.42,33.15333333333333,21.68666666666667,66.45,14.285714285714285,50.2,26.35,31.37931034482759,21.320689655172416,74.25,-17.857142857142858,274.1,26.544827586206893,31.90344827586207,21.186206896551727,72.20689655172414,25.0,147.49999999999997,28
16,9,78.96000000000002,78.96000000000002,78.96000000000002,78.96000000000002,63.56,0.0,0.0,28.0125,34.1125,21.9125,66.34375,-14.285714285714285,27.200000000000006,26.9625,32.45,21.475,66.03125,14.285714285714285,31.4,27.43,33.14,21.719999999999995,70.2,-14.285714285714285,133.8,26.13000000000001,31.160000000000004,21.1,74.18333333333334,35.714285714285715,101.4,26.686206896551727,31.95862068965517,21.41379310344827,73.84482758620689,-17.857142857142858,276.9,25.975862068965515,30.941379310344825,21.010344827586206,76.3103448275862,32.142857142857146,208.90000000000006,21
16,9,100.0,100.0,100.0,100.0,100.0,21.59,0.0,26.9625,32.45,21.475,66.03125,-14.285714285714285,31.4,25.11875,29.7125,20.525,83.65625,71.42857142857143,89.80000000000003,27.42,33.15333333333333,21.68666666666667,66.45,-14.285714285714285,50.2,25.54666666666667,30.52,20.573333333333327,78.8,42.857142857142854,117.1,27.051724137931036,32.49655172413793,21.606896551724137,71.11206896551724,-14.285714285714285,185.2,25.536206896551718,30.151724137931037,20.92068965517241,80.39655172413794,39.285714285714285,274.90000000000003,14
16,9,100.0,100.0,100.0,100.0,100.0,21.59,0.56,25.11875,29.7125,20.525,83.65625,-71.42857142857143,89.80000000000003,26.0625,31.425,20.700000000000006,72.96875,14.285714285714285,28.9,26.13000000000001,31.160000000000004,21.1,74.18333333333334,-35.714285714285715,101.4,25.84,30.74666666666667,20.933333333333334,78.08333333333333,28.57142857142857,109.1,26.72068965517241,32.0448275862069,21.396551724137932,72.5344827586207,-25.0,226.8,25.739655172413787,30.58275862068965,20.896551724137925,76.99137931034483,25.0,214.3,7
120,10,5.44,1.01,1.01,0.0,0.0,0.0,0.0,25.83125,30.3375,21.325,82.625,-42.857142857142854,80.2,25.1625,29.1625,21.1625,80.78125,28.57142857142857,87.0,25.84,30.74666666666667,20.933333333333334,78.08333333333333,-28.57142857142857,109.1,25.46,30.14666666666667,20.773333333333333,76.38333333333334,21.428571428571427,114.6,25.975862068965515,30.941379310344825,21.010344827586206,76.3103448275862,-32.142857142857146,208.90000000000006,25.43793103448276,30.286206896551718,20.589655172413792,77.8103448275862,39.285714285714285,390.4,154
120,10,5.44,5.44,5.44,0.0,0.0,0.0,0.0,25.1625,29.1625,21.1625,80.78125,-28.57142857142857,87.0,26.1125,31.6125,20.612500000000004,69.625,14.285714285714285,27.6,25.66,29.966666666666665,21.35333333333333,81.53333333333333,-35.714285714285715,157.79999999999995,25.906666666666666,30.77333333333333,21.040000000000006,76.36666666666666,35.714285714285715,184.5,25.536206896551718,30.151724137931037,20.92068965517241,80.39655172413794,-39.285714285714285,274.90000000000003,25.54655172413793,30.74827586206896,20.3448275862069,74.11206896551724,32.142857142857146,304.2999999999999,147
120,10,33.8,14.81,5.44,0.0,0.0,0.0,0.0,26.1125,31.6125,20.612500000000004,69.625,-14.285714285714285,27.6,25.65625,29.9,21.4125,81.8125,57.14285714285714,156.9,25.46,30.14666666666667,20.773333333333333,76.38333333333334,-21.428571428571427,114.6,25.423333333333336,30.440000000000005,20.406666666666673,78.45,57.14285714285714,275.8,25.739655172413787,30.58275862068965,20.896551724137925,76.99137931034483,-25.0,214.3,25.351724137931036,30.42413793103448,20.279310344827586,74.22413793103449,32.142857142857146,302.6,140
120,10,43.17,33.8,33.8,0.0,0.0,0.0,0.0,25.65625,29.9,21.4125,81.8125,-57.14285714285714,156.9,25.04375,30.7875,19.3,76.0625,71.42857142857143,192.6,25.906666666666666,30.77333333333333,21.040000000000006,76.36666666666666,-35.714285714285715,184.5,25.1,30.600000000000005,19.6,72.66666666666667,35.714285714285715,193.5,25.69655172413793,30.24482758620689,21.148275862068964,79.6896551724138,-35.714285714285715,342.3,25.07586206896552,30.444827586206888,19.706896551724146,70.04310344827586,25.0,252.8,133
120,10,72.92,60.26,33.8,0.0,0.0,0.0,0.0,25.04375,30.7875,19.3,76.0625,-71.42857142857143,192.6,25.3125,30.65,19.975,68.84375,14.285714285714285,20.7,25.423333333333336,30.440000000000005,20.406666666666673,78.45,-57.14285714285714,275.8,25.34666666666667,30.546666666666663,20.146666666666665,69.66666666666667,14.285714285714285,46.6,25.43793103448276,30.286206896551718,20.589655172413792,77.8103448275862,-39.285714285714285,390.4,24.948275862068964,30.279310344827586,19.617241379310343,66.28448275862068,10.714285714285714,80.0,126
120,10,87.34,72.91,60.25,0.0,0.0,0.0,0.0,25.3125,30.65,19.975,68.84375,-14.285714285714285,20.7,25.3625,30.5625,20.1625,69.75,14.285714285714285,25.9,25.1,30.600000000000005,19.6,72.66666666666667,-35.714285714285715,193.5,25.06,30.36,19.76,67.0,14.285714285714285,59.3,25.54655172413793,30.74827586206896,20.3448275862069,74.11206896551724,-32.142857142857146,304.2999999999999,24.85689655172413,29.99310344827586,19.720689655172414,68.14655172413794,7.142857142857142,79.89999999999998,119
120,10,99.64,87.34,72.91,0.0,0.0,0.0,0.0,25.3625,30.5625,20.1625,69.75,-14.285714285714285,25.9,24.68125,29.95,19.4125,66.125,14.285714285714285,39.8,25.34666666666667,30.546666666666663,20.146666666666665,69.66666666666667,-14.285714285714285,46.6,24.51666666666667,29.90666666666667,19.126666666666665,63.95,7.142857142857142,39.8,25.351724137931036,30.42413793103448,20.279310344827586,74.22413793103449,-32.142857142857146,302.6,24.487931034482767,29.444827586206895,19.531034482758614,69.51724137931035,10.714285714285714,102.4,112
120,10,100.0,100.0,87.34,0.0,0.0,0.0,0.0,24.68125,29.95,19.4125,66.125,-14.285714285714285,39.8,24.10625,29.4875,18.725,62.65625,0.0,0.0,25.06,30.36,19.76,67.0,-14.285714285714285,59.3,24.5,29.42,19.58,69.48333333333333,0.0,20.6,25.07586206896552,30.444827586206888,19.706896551724146,70.04310344827586,-25.0,252.8,23.78793103448276,28.72413793103448,18.851724137931036,70.05172413793103,10.714285714285714,156.7,105
120,10,100.0,100.0,100.0,1.01,0.0,0.0,0.0,24.10625,29.4875,18.725,62.65625,-0.0,0.0,25.05625,29.5625,20.55,74.625,0.0,20.6,24.51666666666667,29.90666666666667,19.126666666666665,63.95,-7.142857142857142,39.8,24.54666666666667,29.09333333333333,20.0,74.18333333333334,14.285714285714285,62.6,24.948275862068964,30.279310344827586,19.617241379310343,66.28448275862068,-10.714285714285714,80.0,22.86206896551725,27.524137931034478,18.2,73.22413793103449,14.285714285714285,187.9,98
120,10,100.0,100.0,100.0,1.01,0.0,0.0,0.0,25.05625,29.5625,20.55,74.625,-0.0,20.6,24.31875,28.925,19.7125,73.875,28.57142857142857,42.0,24.5,29.42,19.58,69.48333333333333,-0.0,20.6,23.27666666666667,28.21333333333333,18.34,70.96666666666667,21.428571428571427,136.1,24.85689655172413,29.99310344827586,19.720689655172414,68.14655172413794,-7.142857142857142,79.89999999999998,21.76724137931035,26.306896551724137,17.227586206896554,73.3103448275862,14.285714285714285,167.4,91
16,11,2.11,0.0,0.0,0.0,0.0,0.0,0.0,26.63125,32.3375,20.925,62.34375,-28.57142857142857,69.7,23.4625,28.775,18.15,77.6875,42.857142857142854,157.60000000000005,27.1,33.18,21.02,56.98333333333333,-14.285714285714285,70.6,23.45,28.426666666666666,18.473333333333333,77.65,42.857142857142854,327.3,24.36379310344828,29.96551724137931,18.762068965517237,62.73275862068966,-17.857142857142858,187.2,25.28103448275862,30.83448275862069,19.72758620689655,71.09482758620689,25.0,348.2000000000001,119
16,11,2.88,2.11,0.0,0.0,0.0,0.0,0.0,23.4625,28.775,18.15,77.6875,-42.857142857142854,157.60000000000005,23.6875,28.4375,18.9375,76.09375,42.857142857142854,169.7,25.24,30.8,19.680000000000003,69.48333333333333,-28.57142857142857,206.3,25.36333333333334,30.89333333333333,19.83333333333333,69.0,21.428571428571427,179.1,24.236206896551728,29.655172413793107,18.817241379310342,67.35344827586206,-25.0,322.49999999999994,25.631034482758622,30.99655172413793,20.26551724137931,71.10344827586206,28.57142857142857,269.8,112
16,11,26.0,2.88,2.11,0.0,0.0,0.0,0.0,23.6875,28.4375,18.9375,76.09375,-42.857142857142854,169.7,25.906250000000004,31.6375,20.175,65.625,14.285714285714285,46.4,23.45,28.426666666666666,18.473333333333333,77.65,-42.857142857142854,327.3,26.51333333333334,32.33333333333333,20.693333333333328,66.38333333333334,14.285714285714285,57.9,25.382758620689653,30.93793103448276,19.827586206896544,66.94827586206897,-25.0,376.9,25.615517241379308,30.855172413793106,20.375862068965517,73.01724137931033,28.57142857142857,177.60000000000005,105
16,11,61.88,46.46,26.0,0.0,0.0,0.0,0.0,25.906250000000004,31.6375,20.175,65.625,-14.285714285714285,46.4,27.09375,33.2625,20.925,65.5,14.285714285714285,11.5,25.36333333333334,30.89333333333333,19.83333333333333,69.0,-21.428571428571427,179.1,25.94333333333333,31.313333333333336,20.573333333333327,72.01666666666667,35.714285714285715,90.7,25.29655172413793,30.831034482758614,19.762068965517237,69.3706896551724,-25.0,385.4,26.065517241379318,31.36206896551724,20.768965517241377,74.40517241379311,32.142857142857146,176.09999999999997,98
16,11,81.22,64.38,48.96,0.0,0.0,0.0,0.0,27.09375,33.2625,20.925,65.5,-14.285714285714285,11.5,24.71875,29.262500000000006,20.175,79.71875,57.14285714285714,79.19999999999997,26.51333333333334,32.33333333333333,20.693333333333328,66.38333333333334,-14.285714285714285,57.9,24.7,29.35333333333333,20.046666666666674,80.21666666666667,42.857142857142854,119.7,25.28103448275862,30.83448275862069,19.72758620689655,71.09482758620689,-25.0,348.2000000000001,25.117241379310347,29.965517241379317,20.268965517241377,79.27586206896551,39.285714285714285,269.1,91
16,11,94.37,81.22,64.38,0.0,0.0,0.0,0.0,24.71875,29.262500000000006,20.175,79.71875,-57.14285714285714,79.19999999999997,24.50625,29.175,19.8375,81.5625,42.857142857142854,71.9,25.94333333333333,31.313333333333336,20.573333333333327,72.01666666666667,-35.714285714285715,90.7,26.00333333333333,31.13333333333333,20.873333333333328,77.63333333333334,35.714285714285715,116.80000000000004,25.631034482758622,30.99655172413793,20.26551724137931,71.10344827586206,-28.57142857142857,269.8,24.65,29.148275862068967,20.151724137931033,81.5344827586207,42.857142857142854,356.4,84
16,11,96.73,94.37,81.22,0.0,0.0,0.0,0.0,24.50625,29.175,19.8375,81.5625,-42.857142857142854,71.9,27.512500000000006,33.1875,21.8375,72.96875,42.857142857142854,59.4,24.7,29.35333333333333,20.046666666666674,80.21666666666667,-42.857142857142854,119.7,25.600000000000005,30.706666666666663,20.49333333333333,77.83333333333333,42.857142857142854,163.9,25.615517241379308,30.855172413793106,20.375862068965517,73.01724137931033,-28.57142857142857,177.60000000000005,24.686206896551727,29.168965517241386,20.20344827586207,81.68103448275863,42.857142857142854,424.9,77
16,11,100.0,96.73,94.37,2.88,0.0,0.0,0.0,27.512500000000006,33.1875,21.8375,72.96875,-42.857142857142854,59.4,23.606250000000006,28.075,19.1375,83.9375,57.14285714285714,119.7,26.00333333333333,31.13333333333333,20.873333333333328,77.63333333333334,-35.714285714285715,116.80000000000004,23.31666666666667,27.18666666666667,19.446666666666665,85.85,57.14285714285714,254.8,26.065517241379318,31.36206896551724,20.768965517241377,74.40517241379311,-32.142857142857146,176.09999999999997,23.877586206896552,28.024137931034478,19.731034482758623,83.9655172413793,42.857142857142854,443.7,70
16,11,100.0,100.0,96.73,2.88,0.0,0.0,0.0,23.606250000000006,28.075,19.1375,83.9375,-57.14285714285714,119.7,23.05625,26.3625,19.75,88.34375,57.14285714285714,135.10000000000002,25.600000000000005,30.706666666666663,20.49333333333333,77.83333333333333,-42.857142857142854,163.9,23.69666666666667,27.53333333333333,19.86,86.11666666666666,42.857142857142854,261.00000000000006,25.117241379310347,29.965517241379317,20.268965517241377,79.27586206896551,-39.285714285714285,269.1,24.450000000000006,28.524137931034485,20.375862068965517,82.61206896551724,32.142857142857146,340.4000000000001,63
16,11,99.99,99.99,99.99,48.95,2.88,0.0,0.0,23.05625,26.3625,19.75,88.34375,-57.14285714285714,135.10000000000002,24.31875,28.525,20.1125,84.8125,28.57142857142857,129.8,23.31666666666667,27.18666666666667,19.446666666666665,85.85,-57.14285714285714,254.8,24.41666666666667,28.733333333333334,20.1,82.71666666666667,28.57142857142857,192.8,24.65,29.148275862068967,20.151724137931033,81.5344827586207,-42.857142857142854,356.4,25.1896551724138,29.37586206896552,21.00344827586207,82.09482758620689,28.57142857142857,263.4,56
16,11,99.99,99.99,99.99,48.95,2.88,0.0,0.0,24.31875,28.525,20.1125,84.8125,-28.57142857142857,129.8,24.59375,29.1625,20.025,79.59375,28.57142857142857,63.6,23.69666666666667,27.53333333333333,19.86,86.11666666666666,-42.857142857142854,261.00000000000006,25.24333333333333,29.64666666666667,20.84,78.56666666666666,21.428571428571427,80.0,24.686206896551727,29.168965517241386,20.20344827586207,81.68103448275863,-42.857142857142854,424.9,25.381034482758626,29.472413793103442,21.2896551724138,82.5344827586207,35.714285714285715,243.9,49
16,11,99.99,99.99,99.99,48.95,25.82,0.0,0.0,24.59375,29.1625,20.025,79.59375,-28.57142857142857,63.6,26.09375,30.5625,21.625,76.28125,14.285714285714285,16.400000000000002,24.41666666666667,28.733333333333334,20.1,82.71666666666667,-28.57142857142857,192.8,26.07333333333333,30.266666666666666,21.880000000000006,80.56666666666666,28.57142857142857,70.6,23.877586206896552,28.024137931034478,19.731034482758623,83.9655172413793,-42.857142857142854,443.7,25.855172413793106,29.82413793103448,21.886206896551727,82.73275862068967,42.857142857142854,337.7,42
16,11,100.0,100.0,100.0,94.37,71.24,0.0,0.0,26.09375,30.5625,21.625,76.28125,-14.285714285714285,16.400000000000002,26.20625,30.1375,22.275,83.84375,42.857142857142854,54.2,25.24333333333333,29.64666666666667,20.84,78.56666666666666,-21.428571428571427,80.0,25.64666666666666,29.44,21.85333333333334,85.83333333333333,50.0,163.89999999999995,24.450000000000006,28.524137931034485,20.375862068965517,82.61206896551724,-32.142857142857146,340.4000000000001,25.95862068965517,29.972413793103442,21.944827586206895,81.06896551724137,42.857142857142854,461.1,35
16,11,100.0,100.0,100.0,100.0,94.37,0.0,0.0,26.20625,30.1375,22.275,83.84375,-42.857142857142854,54.2,24.96250000000001,28.525,21.4,88.5625,71.42857142857143,131.39999999999998,26.07333333333333,30.266666666666666,21.880000000000006,80.56666666666666,-28.57142857142857,70.6,25.55666666666667,29.24,21.87333333333333,85.5,64.28571428571429,288.7999999999999,25.1896551724138,29.37586206896552,21.00344827586207,82.09482758620689,-28.57142857142857,263.4,25.7896551724138,30.317241379310346,21.262068965517237,75.00862068965517,35.714285714285715,428.6,28
16,11,100.0,100.0,100.0,100.0,94.37,0.0,0.0,24.96250000000001,28.525,21.4,88.5625,-71.42857142857143,131.39999999999998,26.012500000000006,29.8375,22.1875,81.15625,57.14285714285714,165.8,25.64666666666666,29.44,21.85333333333334,85.83333333333333,-50.0,163.89999999999995,26.17,30.39333333333333,21.94666666666667,75.91666666666667,35.714285714285715,305.6,25.381034482758626,29.472413793103442,21.2896551724138,82.5344827586207,-35.714285714285715,243.9,26.237931034482767,31.124137931034483,21.35172413793104,71.73275862068967,28.57142857142857,386.1,21
16,11,100.0,100.0,100.0,100.0,100.0,2.88,0.0,26.012500000000006,29.8375,22.1875,81.15625,-57.14285714285714,165.8,25.95,30.1625,21.7375,73.65625,28.57142857142857,196.2,25.55666666666667,29.24,21.87333333333333,85.5,-64.28571428571429,288.7999999999999,25.84666666666667,30.98,20.713333333333328,66.16666666666667,14.285714285714285,196.2,25.855172413793106,29.82413793103448,21.886206896551727,82.73275862068967,-42.857142857142854,337.7,26.41379310344828,31.603448275862068,21.224137931034484,71.26724137931033,21.428571428571427,299.5,14
120,12,4.73,0.76,0.0,0.0,0.0,0.0,0.0,26.700000000000006,31.65,21.75,77.625,-42.857142857142854,80.5,27.137500000000006,32.5,21.775,76.3125,14.285714285714285,22.9,26.17333333333334,31.8,20.546666666666674,66.51666666666667,-21.428571428571427,80.5,27.67,33.02666666666667,22.31333333333333,75.86666666666666,14.285714285714285,75.8,26.237931034482767,31.124137931034483,21.35172413793104,71.73275862068967,-28.57142857142857,386.1,26.408620689655177,30.90344827586207,21.91379310344827,81.86206896551724,42.857142857142854,384.1,140
120,12,14.94,4.73,4.73,0.0,0.0,0.0,0.0,27.137500000000006,32.5,21.775,76.3125,-14.285714285714285,22.9,28.1375,33.4875,22.7875,75.34375,14.285714285714285,52.9,26.91,32.11333333333333,21.70666666666667,77.13333333333334,-28.57142857142857,103.3,27.256666666666664,32.153333333333336,22.360000000000007,79.76666666666667,35.714285714285715,224.1,26.41379310344828,31.603448275862068,21.224137931034484,71.26724137931033,-21.428571428571427,299.5,25.727586206896554,30.217241379310344,21.237931034482767,79.83620689655173,39.285714285714285,364.8,133
120,12,44.91,26.0,14.94,0.0,0.0,0.0,0.0,28.1375,33.4875,22.7875,75.34375,-14.285714285714285,52.9,26.53125,31.25,21.8125,83.5625,57.14285714285714,174.5,27.67,33.02666666666667,22.31333333333333,75.86666666666666,-14.285714285714285,75.8,25.28666666666667,29.093333333333334,21.48,87.38333333333334,71.42857142857143,311.6,26.91724137931034,32.4448275862069,21.389655172413796,71.07758620689657,-17.857142857142858,156.20000000000005,24.863793103448273,29.38275862068965,20.344827586206893,78.56896551724137,39.285714285714285,334.4000000000001,126
120,12,53.14,44.91,44.91,0.0,0.0,0.0,0.0,26.53125,31.25,21.8125,83.5625,-57.14285714285714,174.5,23.675,26.237500000000004,21.1125,92.375,100.0,147.79999999999995,27.256666666666664,32.153333333333336,22.360000000000007,79.76666666666667,-35.714285714285715,224.1,23.97333333333334,27.83333333333334,20.113333333333333,81.03333333333333,50.0,151.39999999999995,27.08103448275863,32.12068965517241,22.04137931034483,78.5603448275862,-32.142857142857146,327.4,24.987931034482752,29.655172413793107,20.320689655172416,73.7155172413793,28.57142857142857,173.20000000000005,119
120,12,53.14,53.14,44.91,0.0,0.0,0.0,0.0,23.675,26.237500000000004,21.1125,92.375,-100.0,147.79999999999995,24.3,29.3875,19.2125,69.90625,14.285714285714285,19.8,25.28666666666667,29.093333333333334,21.48,87.38333333333334,-71.42857142857143,311.6,24.396666666666665,29.54666666666667,19.246666666666666,70.03333333333333,14.285714285714285,39.0,26.408620689655177,30.90344827586207,21.91379310344827,81.86206896551724,-42.857142857142854,384.1,24.981034482758627,30.08275862068966,19.879310344827584,70.00862068965517,14.285714285714285,117.9,112
120,12,75.21,56.3,56.3,0.0,0.0,0.0,0.0,24.3,29.3875,19.2125,69.90625,-14.285714285714285,19.8,24.7375,30.075000000000006,19.4,68.71875,14.285714285714285,19.2,23.97333333333334,27.83333333333334,20.113333333333333,81.03333333333333,-50.0,151.39999999999995,26.093333333333334,31.66666666666667,20.52,65.38333333333334,7.142857142857142,21.8,25.727586206896554,30.217241379310344,21.237931034482767,79.83620689655173,-39.285714285714285,364.8,25.855172413793106,31.26551724137931,20.44482758620689,68.05172413793103,10.714285714285714,111.5,105
120,12,97.0,75.21,56.3,0.0,0.0,0.0,0.0,24.7375,30.075000000000006,19.4,68.71875,-14.285714285714285,19.2,27.31875,33.15,21.4875,62.40625,0.0,2.6,24.396666666666665,29.54666666666667,19.246666666666666,70.03333333333333,-14.285714285714285,39.0,25.57,30.666666666666664,20.473333333333336,69.86666666666666,14.285714285714285,78.89999999999998,24.863793103448273,29.38275862068965,20.344827586206893,78.56896551724137,-39.285714285714285,334.4000000000001,26.76206896551724,32.3896551724138,21.134482758620692,65.67241379310343,7.142857142857142,92.3,98
120,12,97.51,97.0,75.21,0.0,0.0,0.0,0.0,27.31875,33.15,21.4875,62.40625,-0.0,2.6,24.1,28.525,19.675,75.6875,28.57142857142857,76.3,26.093333333333334,31.66666666666667,20.52,65.38333333333334,-7.142857142857142,21.8,25.74666666666667,31.006666666666664,20.486666666666665,69.96666666666667,14.285714285714285,89.7,24.987931034482752,29.655172413793107,20.320689655172416,73.7155172413793,-28.57142857142857,173.20000000000005,27.13275862068965,32.648275862068964,21.617241379310347,63.28448275862069,7.142857142857142,89.69999999999997,91
120,12,97.51,97.51,97.0,0.0,0.0,0.0,0.0,24.1,28.525,19.675,75.6875,-28.57142857142857,76.3,27.025,33.15,20.9,64.03125,0.0,13.4,25.57,30.666666666666664,20.473333333333336,69.86666666666666,-14.285714285714285,78.89999999999998,27.69,33.84,21.54,61.65,0.0,13.4,24.981034482758627,30.08275862068966,19.879310344827584,70.00862068965517,-14.285714285714285,117.9,28.00689655172414,33.84827586206897,22.165517241379312,57.99137931034482,0.0,13.4,84
