Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;L.CORADIN;RB00142666;7878;30/06/1987;Sem Informações;30/10/2017;Chamaecrista rotundifolia;Sem Informações;Chamaecrista rotundifolia (Pers.) Greene;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Chamaecrista;Chamaecrista rotundifolia;Espécie não Ameaçada;Sem Informações;PROXIMIDADES DE SERRA GRANDE HOTEL - CHAPADA DA SERRA DO IBIAPABA.;Brasil;Ceará;Tianguá;Espécie não Sensível;-3.7333333;-4.9833333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;L. CORADIN;RB00142777;8530;08/09/1992;Sem Informações;30/10/2017;Chamaecrista;Sem Informações;Chamaecrista;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Chamaecrista;Sem Informações;Espécie Ameaçada;Em Perigo;ESTR. IBOTIRAMA-LENÇÓIS (BR 242) KM 125.;Brasil;Bahia;Brotas de Macaúbas;Espécie não Sensível;-12.4166667;-4.3672223;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;BRUNO MACHADO TELES WALTER;RB00142809;3325;24/06/1996;Sem Informações;30/10/2017;Bauhinia ungulata;Sem Informações;Bauhinia ungulata L.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Bauhinia;Bauhinia ungulata;Espécie não Ameaçada;Sem Informações;REGIAO DA FAZENDA BAIAO. AO SUL DA CIDADE DE URUACU.;Brasil;Goiás;Uruaçu;Espécie não Sensível;-14.6666667;-0.8172223;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;M. L. Fonseca;RB00142887;1502;11/08/1997;Sem Informações;30/10/2017;Chamaecrista orbiculata;Sem Informações;Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Chamaecrista;Chamaecrista orbiculata;Espécie não Ameaçada;Sem Informações;Macedo, ca. 1 km. a direita da mina de níquel.;Brasil;Goiás;Niquelândia;Espécie não Sensível;-22.3833333;-24.7333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;L. CORADIN;RB00142947;6655;07/07/1983;Sem Informações;30/10/2017;Chamaecrista;Sem Informações;Chamaecrista;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Chamaecrista;Sem Informações;Espécie Ameaçada;Em Perigo;RODOVIA BARREIRAS-BRASILIA KM 90.;Brasil;Bahia;Ibotirama;Espécie não Sensível;-12.0833333;-4.9022222;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;L.A.Caestaro;RB00143157;990109;02/02/1999;Sem Informações;30/10/2017;Copaifera cearensis;Sem Informações;Copaifera cearensis Huber ex Ducke;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Copaifera;Copaifera cearensis;Espécie não Ameaçada;Sem Informações;CATRE-Min. Areonáutica.;Brasil;Rio Grande do Norte;Parnamirim;Espécie não Sensível;-5.9083333;-30.225;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;LIDIO CORADIN;RB00143435;7782;23/06/1987;Sem Informações;30/10/2017;Chamaecrista supplex;Sem Informações;Chamaecrista supplex (Mart. ex Benth.) Britton & Rose ex Britton & Killip;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Chamaecrista;Chamaecrista supplex;Espécie não Ameaçada;Sem Informações;RODOVIA CRATO - EXU KM 15.;Brasil;Ceará;Crato;Espécie não Sensível;-7.25;-4.5502778;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Roberto Paulo Orlandi.;RB00144378;737;19/08/1986;Sem Informações;30/10/2017;Chamaecrista;Sem Informações;Chamaecrista brachystachya (Benth.) Conc. et al.;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Chamaecrista;Sem Informações;Espécie Ameaçada;Em Perigo;Localidade de Guiné.;Brasil;Bahia;Mucugê;Espécie não Sensível;-12.1166667;-32.9166667;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;J.D.C.A.FERREIRA;RB00144530;340;19/08/1986;Sem Informações;30/10/2017;Chamaecrista ramosa;Sem Informações;Chamaecrista ramosa (Vogel) H.S.Irwin & Barneby;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Chamaecrista;Chamaecrista ramosa;Espécie não Ameaçada;Sem Informações;LOC. DE GUINÉ.;Brasil;Bahia;Mucugê;Espécie não Sensível;-12.1166667;-32.9166667;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;BRUNO MACHADO TELES WALTER;RB00144750;1484;07/06/1992;Sem Informações;30/10/2017;Senna multijuga;Sem Informações;Senna multijuga (Rich.) H.S.Irwin & Barneby;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Senna;Senna multijuga;Espécie não Ameaçada;Sem Informações;FAZENDA SERRA NEGRA (NIQUELTOCANTINS). BASE DA SERRA NEGRA, PROXIMO AO PORTAO DE ACESSO A FAZENDA.;Brasil;Goiás;Niquelândia;Espécie não Sensível;-15.1;-0.8061111;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;BRUNO MACHADO TELES WALTER;RB00144770;1157;11/04/1992;Sem Informações;30/10/2017;Senna silvestris;Sem Informações;Senna silvestris (Vell.) H.S.Irwin & Barneby;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Senna;Senna silvestris;Espécie não Ameaçada;Sem Informações;PONTE SOBRE O RIO BAGAGEM, DISTANTE 32.5 M DA CIDADE DE NIQUELANDIA. ESTRADA NIQUELANDIA/COLINAS DO SUL.;Brasil;Goiás;Niquelândia;Espécie não Sensível;-14.3666667;-0.8033333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;J.L. Costa-Lima;RB00061743;1457;05/08/2014;Sem Informações;30/10/2017;Casearia sylvestris;Sem Informações;Casearia sylvestris Sw.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Violales;Flacourtiaceae;Casearia;Casearia sylvestris;Espécie não Ameaçada;Sem Informações;Serra Verde, cerca de 6 Km a NW do Distrito de Bernardo Vieira.;Brasil;Pernambuco;Serra Talhada;Espécie não Sensível;-7.7913889;-3.5775;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;BRUNO WALTER;RB00066323;1804;02/08/1992;Sem Informações;30/10/2017;Caryocar;Sem Informações;Caryocar;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Theales;Caryocaraceae;Caryocar;Sem Informações;Espécie não Ameaçada;Sem Informações;FAZENDA TIE PIRANGA (PROP. BRAHMA). ENTRADA A 5 KM A SE DA CIDADE DE URUACU-APOS A SEDE DA FAZENDA.;Brasil;Distrito Federal;Brasília;Espécie não Sensível;-14.5666667;-5.5008333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Bruno machado Teles Walter;RB00067478;1869;03/08/1992;Sem Informações;30/10/2017;Centropogon cornutus;Sem Informações;Centropogon cornutus (L.) Druce;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Campanulales;Campanulaceae;Centropogon;Centropogon cornutus;Espécie não Ameaçada;Sem Informações;fazenda córrego ("Corgo") D´Anta. Margem esquerda do R. maranhão. Região ddo Rio Acaba Saco.;Brasil;Goiás;Niquelândia;Espécie não Sensível;-14.4333333;-5.4191667;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;C. Farney;RB00068612;1928;17/11/1987;Sem Informações;30/10/2017;Couepia paraensis;Sem Informações;Couepia paraensis (Mart. & Zucc.) Benth.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Rosales;Chrysobalanaceae;Couepia;Couepia paraensis;Espécie não Ameaçada;Sem Informações;Cachoeira Porteira.;Brasil;Pará;Oriximiná;Espécie não Sensível;-1.1166667;-27.0833333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Bruno Machado Teles Walter;RB00068721;1332;13/04/1992;Sem Informações;30/10/2017;Exellodendron gardneri;Sem Informações;Exellodendron gardneri (Hook.f.) Prance;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Rosales;Chrysobalanaceae;Exellodendron;Exellodendron gardneri;Espécie não Ameaçada;Sem Informações;Estrada Vicinal a GO-237 (Niquelândia-Colinas). Entrada a 600 m da ponte sobre R. Bagagem, 32 km desta. M. Direita. Bacia de Inundação da uhe Serra  da Mesa.;Brasil;Goiás;Niquelândia;Espécie não Sensível;-14.15;-0.8036111;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;J.A.Ratter;RB00068878;275;01/08/1967;Sem Informações;30/10/2017;Hirtella glandulosa;Sem Informações;Hirtella glandulosa Spreng.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Rosales;Chrysobalanaceae;Hirtella;Hirtella glandulosa;Espécie não Ameaçada;Sem Informações;À 6Km SW of Xavantina.;Brasil;Mato Grosso;Nova Xavantina;Espécie não Sensível;-14.7333333;-15.0388889;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;L. Coradin;RB00068962;6552;05/07/1983;Sem Informações;30/10/2017;Plantae;Sem Informações;Agonandra excelsa Griseb.;kingdom;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Estrada Boninal Piata km 4.;Brasil;Bahia;Boninal;Espécie não Sensível;-13.2166667;-4.25;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Bruno Machado Telles;RB00069858;1727;08/07/1992;Sem Informações;30/10/2017;Hirtella glandulosa;Sem Informações;Hirtella glandulosa Spreng.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Rosales;Chrysobalanaceae;Hirtella;Hirtella glandulosa;Espécie não Ameaçada;Sem Informações;Mun. Juruçú. Faz. Grotão ( Prop. Sr. Doca), Margem esq. do Rio Maranhão. Região das fazendas S. Lucas, Santa Rita e G.Z.;Brasil;Goiás;Sem Informações;Espécie não Sensível;-14.5333333;-5.5008333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;M. L. M. Azevedo;RB00069898;1339;23/04/1998;Sem Informações;30/10/2017;Exellodendron cordatum;Sem Informações;Exellodendron cordatum (Hook.f.) Prance;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Rosales;Chrysobalanaceae;Exellodendron;Exellodendron cordatum;Espécie não Ameaçada;Sem Informações;Estrada de chão entre Roda Velha e Estiva (estrada velha), ca. de 32,5 km de Roda Velha em Direção a Estiva.;Brasil;Bahia;São Desidério;Espécie não Sensível;-12.6069444;-31.85;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;G. Martinelli;RB00070691;13436;24/05/1989;Sem Informações;30/10/2017;Clethra scabra;Sem Informações;Clethra scabra Pers. var. scabra;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Ericales;Clethraceae;Clethra;Clethra scabra;Espécie não Ameaçada;Sem Informações;RESERVA ECOLÓGICA MUNICIPAL DE MACAÉ DE CIMA, PEDRA BICUDA. Reserva Ecológica Municipal de Macaé de Cima;Brasil;Rio de Janeiro;Nova Friburgo;Espécie não Sensível;-22.0;-4.0333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;L.Coradin G.P. Silva;RB00070903;7425;07/07/1983;Sem Informações;30/10/2017;Licania dealbata;Sem Informações;Licania dealbata Hook.f.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Rosales;Chrysobalanaceae;Licania;Licania dealbata;Espécie não Ameaçada;Sem Informações;Barreiras km 90.;Brasil;Distrito Federal;Brasília;Espécie não Sensível;-12.0833333;-13.1333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;L. Coradin;RB00070969;5809;17/06/1983;Sem Informações;30/10/2017;Hirtella ciliata;Sem Informações;Hirtella ciliata Mart. & Zucc.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Rosales;Chrysobalanaceae;Hirtella;Hirtella ciliata;Espécie não Ameaçada;Sem Informações;Rodovia Correntes - Bom Jesus Km 34.;Brasil;Piauí;Corrente;Espécie não Sensível;-10.1333333;-4.8508333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;B. M. T. Walter;RB00071232;1579;09/06/1992;Sem Informações;30/10/2017;Combretum;Sem Informações;Combretum fruticosum (Loefl.) Stuntz;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Combretum;Sem Informações;Espécie Ameaçada;Criticamente em Perigo;ponte sobre o corrego miliagua. 16km de Inadaianapolis. 3.2km apos a sede da faz. Santa Fé.;Brasil;Goiás;Niquelândia;Espécie não Sensível;-14.1666667;-5.3833333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;B.WALTER;RB00071782;1660;05/07/1992;Sem Informações;30/10/2017;Combretum;Sem Informações;Combretum laxum Jacq.;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Combretum;Sem Informações;Espécie Ameaçada;Criticamente em Perigo;FAZ. BURITIZINHO , AC.9 KM DA GO -342 EM LOCAL PRÓXIMO AO CÓRREGO POMBAL , NO RIO DAS ALMAS ( MAR. DIREITA ).;Brasil;Goiás;Barro Alto;Espécie não Sensível;-14.7166667;-5.5008333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;T.B. CAVALCANTI ,;RB00071801;889;08/10/1991;Sem Informações;30/10/2017;Combretum;Sem Informações;Combretum;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Combretum;Sem Informações;Espécie Ameaçada;Criticamente em Perigo;FAZ. DO ZÉ DO FUMO - AREA QUE FICARA ISOLADA "ILHA" ENTRE O CÓRREGO CARNEIRO E O 3 RANCHOS.;Brasil;Rio Grande do Sul;Roca Sales;Espécie não Sensível;-13.7666667;-5.3519444;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;BRUNO M.T.WALTER;RB00071965;2383;19/06/1995;Sem Informações;30/10/2017;Terminalia;Sem Informações;Terminalia actinophylla Mart.;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Terminalia;Sem Informações;Espécie Ameaçada;Em Perigo;ESTRADA MINACU /AHE SERRA DA MESA , KM 12 A PARTIR DA ENTRADA PELO LADO DE MINACU.;Brasil;Goiás;Minaçu;Espécie não Sensível;-13.6166667;-4.1375;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;T.B. CAVALCANTI;RB00072031;1514;20/07/1995;Sem Informações;30/10/2017;Combretum;Sem Informações;Combretum fruticosum (Loefl.) Stuntz;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Combretum;Sem Informações;Espécie Ameaçada;Criticamente em Perigo;NAS MARGENS DO RIO TOCANTIZINHO.;Brasil;Goiás;Niquelândia;Espécie não Sensível;-13.9666667;-17.65;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;B. Walter;RB00072269;1673;05/07/1992;Sem Informações;30/10/2017;Combretum;Sem Informações;Combretum fruticosum (Loefl.) Stuntz;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Combretum;Sem Informações;Espécie Ameaçada;Criticamente em Perigo;Fazenda Buritizinho, +- 9km da GO-342 em local próximo ao córrego pombal, no rio das Almas (marg. direita). Bacia de inundação da UHE Serra da Mesa.;Brasil;Goiás;Barro Alto;Espécie não Sensível;-14.7166667;-5.5008333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Bruno M.T. Walter;RB00072296;1701;05/07/1992;Sem Informações;30/10/2017;Terminalia;Sem Informações;Terminalia phaeocarpa Eichler;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Terminalia;Sem Informações;Espécie Ameaçada;Em Perigo;Faz. Buritizinho, 7km da GO-342 na região próx. ao Córrego Pombal e Rio das Almas ( Margem dir. ).;Brasil;Goiás;Barro Alto;Espécie não Sensível;-14.7333333;-5.5008333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;L. Coradin;RB00072369;6636;06/07/1983;Sem Informações;30/10/2017;Terminalia;Sem Informações;Terminalia glabrescens Mart.;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Terminalia;Sem Informações;Espécie Ameaçada;Em Perigo;Rodovia BR 2424 km 86.;Brasil;Bahia;Sem Informações;Espécie não Sensível;-12.1166667;-4.6672223;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Sebastião Pinheiro Cordovil;RB00072403;Sem Informações;10/09/1995;Sem Informações;30/10/2017;Terminalia;Sem Informações;Terminalia glabrescens Mart.;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Terminalia;Sem Informações;Espécie Ameaçada;Em Perigo;Mata de galeria associada ao rio corumbá.;Brasil;Goiás;Sem Informações;Espécie não Sensível;-17.7166667;-17.4833333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;B. Walter;RB00072421;1167;11/04/1992;Sem Informações;30/10/2017;Terminalia;Sem Informações;Terminalia phaeocarpa Eichler;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Terminalia;Sem Informações;Espécie Ameaçada;Em Perigo;Ponte sobre o rio Bagagem, distante 32.5m da cidade de Niquelândia. Estr. Niquelândia/ Colinas do Sul.;Brasil;Goiás;Niquelândia;Espécie não Sensível;-14.3666667;-5.3505556;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Bruno M.T. Walter;RB00072439;2041;06/10/1992;Sem Informações;30/10/2017;Terminalia;Sem Informações;Terminalia phaeocarpa Eichler;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Terminalia;Sem Informações;Espécie Ameaçada;Em Perigo;Dilona. ( Ao N. da GO-237 seguindo por estr. das faz. Lage e Ouro-Fino, entre Uruaçu e Niquelândia).;Brasil;Goiás;Niquelândia;Espécie não Sensível;-14.1;-5.4169445;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;CMB Correia;RB00072619;222;12/09/1990;Sem Informações;30/10/2017;Cornaceae;Sem Informações;Griselinia ruscifolia (Clos) Taub.;family;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Cornales;Cornaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Sem Informações;Brasil;Rio de Janeiro;Nova Friburgo;Espécie não Sensível;-22.0;-4.0333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;T.B. CAVALCANTI;RB00072761;1177;10/03/1992;Sem Informações;30/10/2017;Terminalia;Sem Informações;Terminalia actinophylla Mart.;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Terminalia;Sem Informações;Espécie Ameaçada;Em Perigo;ÁREA DE EMPRESTIMO ME 33 . PROXIMO AO PORTÃO DE SAÍDA PARA MINACU.;Brasil;Goiás;Minaçu;Espécie não Sensível;-13.45;-4.1391666;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Taciana Barbosa Cavalcanti;RB00072858;1177;10/03/1992;Sem Informações;30/10/2017;Terminalia;Sem Informações;Terminalia actinophylla Mart.;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Terminalia;Sem Informações;Espécie Ameaçada;Em Perigo;Área de emprestimo mE 33. Próximo ao portão de saida para Miracu.;Brasil;Goiás;Minaçu;Espécie não Sensível;-13.45;-5.3669445;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Taciana Barbosa Cavalcanti;RB00072879;1460;22/06/1995;Sem Informações;30/10/2017;Terminalia;Sem Informações;Terminalia actinophylla Mart.;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Combretaceae;Terminalia;Sem Informações;Espécie Ameaçada;Em Perigo;Estrada Colinas do Sul- UHE Serra da Mesa. Estradinha que sobe para a serra do Retrato.;Brasil;Goiás;Minaçu;Espécie não Sensível;-13.7833333;-5.3519444;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Glocimar Pereira da Silva;RB00073223;3647;20/09/1996;Sem Informações;30/10/2017;Cucurbitaceae;Sem Informações;CUCURBITACEAE Apodanthera cf. glaziovii Cogn.;family;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Violales;Cucurbitaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Rodovia Capim - Grosso, km 21.;Brasil;Bahia;Mairi;Espécie não Sensível;-11.65;-4.1333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Ladislau Araujo Skorupa;RB00074119;90;20/11/1987;Sem Informações;30/10/2017;Momordica charantia;Sem Informações;Momordica charantia L.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Violales;Cucurbitaceae;Momordica;Momordica charantia;Espécie não Ameaçada;Sem Informações;Guardianópolis, Fazenda Capivara - BR 080 - Km 23.;Brasil;Goiás;Sem Informações;Espécie não Sensível;-16.0833333;-5.0022222;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Bruno Machado Teles Walter;RB00074857;1768;02/08/1992;Sem Informações;30/10/2017;Dilleniaceae;Sem Informações;Curatella americana L.;family;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Dilleniales;Dilleniaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Faz. Baião. Local próx. a ant. moradia dentro da fazenda, a norte da sede, 23 km da cidade de Uruçu.;Brasil;Goiás;Uruaçu;Espécie não Sensível;-14.6333333;-5.5008333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;L.Loradin,;RB00075138;5894;19/06/1983;Sem Informações;30/10/2017;Dilleniaceae;Sem Informações;Davilla nitida (Vahl) Kubitzki;family;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Dilleniales;Dilleniaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Rodovia do Bom Jesus_Gilbues 23km oeste da cidade de Bom Jesus.;Brasil;Piauí;Sem Informações;Espécie não Sensível;-8.9;-10.9166667;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Bruno Machado Teles Walter;RB00076485;1491;07/06/1992;Sem Informações;30/10/2017;Dilleniaceae;Sem Informações;Davilla elliptica A.St.-Hil.;family;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Dilleniales;Dilleniaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Faz. Serra Negra, (Niquelandia). Base da Serra Negra, prox. ao portão de acesso a fazenda.;Brasil;Goiás;Niquelândia;Espécie não Sensível;-15.1;-5.3672223;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Bruno Machado T. Walter;RB00076508;1517;08/06/1992;Sem Informações;30/10/2017;Dilleniaceae;Sem Informações;Davilla elliptica A.St.-Hil.;family;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Dilleniales;Dilleniaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Fazenda São João. Corrego do Val (margem esq. do trairas) afluente do rio trairas, a 5 Km de Indianapolis.;Brasil;Goiás;Niquelândia;Espécie não Sensível;-14.2666667;-5.3847222;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Bruno Machado Teles Walter;RB00076523;1695;05/07/1992;Sem Informações;30/10/2017;Dilleniaceae;Sem Informações;Davilla elliptica A.St.-Hil.;family;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Dilleniales;Dilleniaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Fazenda Buritizinho, 7Km da GO-342 na região prox. ao corrego Pombal e Rio das Almas (Margem direita).;Brasil;Goiás;Barro Alto;Espécie não Sensível;-14.75;-5.5008333;Sem Informações;Sem Informações;Sem Informações
